Invoice #,Invoice Date,Paid Date,Balance Amount,Shipment Create Date,Shipper Company,Shp. Address,Shp. City,Shp. State,Shp. Zip/Postal Code,Shp. Country,Pickup Date,Pickup Company,PU Address,PU City,PU State,PU Zip/Postal ,PU Country,Delivery Company,Dlv. Address,Dlv. City,Dlv. State,Dlv. Zip/Postal ,Dlv. Country,HAWB #,Item #,P.O.#,MAWB #,Shippers Ref,Pick Up Invoice Number,Commodity,,Weight (LBs),Weight (KGs),Chrg. Weight (KGs),Liability,Liability Currency,Base Charge,Weight Charge,Valuation Charge,Security Charge,Fuel Charge,Other Charges,Tax Amount,Total,Currency Code,Invoicing Entity
813000,07-Feb-2023,02-Mar-2023,0.00,31-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,31-Jan-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LTD,912 C HUNG HOM ,HUNG HOM,,null,HK,99013725935,990109727984 ,,160-5284-3980,7397416,,Lab Grown Diamonds,,1.10,0.50,0.50,"3,831",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
813000,07-Feb-2023,02-Mar-2023,0.00,03-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,03-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013726735,990109736815 ,,160-5284-4260,7496880,,Lab Grown Diamonds,,1.32,0.60,0.60,"5,199",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
813625,14-Feb-2023,09-Mar-2023,0.00,30-Jan-2023,Nivoda HK Ltd,"912C, 9/F,",Hung Hom,,,HK,30-Jan-2023,Nivoda HK Ltd,"912C, 9/F,",Hung Hom,,null,HK,Nivoda Limited,C/O Nivoda Limited,London,,GBEC1N8NX,GB,34050453087,340517414371 ,,724-2356-6480,,,Cut & Polished Diamonds,,5.07,2.30,5.99,"77,505",(USD) ,0.00,575.00,0.00,0.00,0.00,0.00,0.00,575.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
813625,14-Feb-2023,09-Mar-2023,0.00,02-Feb-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,02-Feb-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,Diamond Rocks Trading ,11F Almas Towers,Dubai,,null,AE,34050453261,340517423121 ,,176-5937-0334,,,Cut & Polished Diamonds,,0.88,0.40,0.40,"5,504",(USD) ,0.00,0.00,295.00,0.00,0.00,0.00,0.00,295.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
813625,14-Feb-2023,09-Mar-2023,0.00,07-Feb-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,07-Feb-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,NIVODA LLP,JE 9010B BHARAT ,MUMBAI,MH,400051,IN,34050453533,340517438716 ,,176-5682-8376,,,Lab Grown C&P Diamonds,,0.88,0.40,0.42,"3,351",(USD) ,0.00,0.00,120.00,0.00,0.00,0.00,0.00,120.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
813934,16-Feb-2023,28-Mar-2023,0.00,06-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,06-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LTD,912 C HUNG HOM ,HUNG HOM,,null,HK,99013727302,990109743082 ,,160-5284-4374,7568423,,Lab Grown Diamonds,,0.82,0.37,0.37,"3,452",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
813934,16-Feb-2023,28-Mar-2023,0.00,09-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,09-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013728389,990109754735 ,,160-5284-4492,7673377,,Lab Grown Diamonds,,1.32,0.60,0.60,"5,697",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
814449,22-Feb-2023,09-Mar-2023,0.00,13-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,14-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013729168,990109763673 ,,160-5284-4735,7767016,,Lab Grown Diamonds,,1.61,0.73,0.73,"9,439",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
814449,22-Feb-2023,09-Mar-2023,0.00,16-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,17-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013730041,990109773263 ,,160-5284-4385,7852290,,Lab Grown Diamonds,,1.12,0.51,0.51,"3,312",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
815041,28-Feb-2023,28-Mar-2023,0.00,21-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,21-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013730897,990109782680 ,,160-5284-5251,7939009,,Lab Grown Diamonds,,1.17,0.53,0.53,"5,769",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
815041,28-Feb-2023,28-Mar-2023,0.00,22-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,23-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013731476,990109788976 ,,160-5284-5380,7995228,,Lab Grown Diamonds,,1.21,0.55,0.55,"4,820",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
815693,28-Feb-2023,28-Mar-2023,0.00,15-Feb-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,15-Feb-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,Diamond Rocks Trading ,11F Almas Towers,Dubai,,null,AE,34050454058,340517465762 ,,176-5682-8520,,,Cut & Polished Diamonds,,0.88,0.40,0.40,"15,913",(USD) ,0.00,0.00,295.00,0.00,0.00,0.00,0.00,295.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
815693,28-Feb-2023,28-Mar-2023,0.00,20-Feb-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,20-Feb-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,NIVODA LLP,JE 9010B BHARAT ,MUMBAI,MH,400051,IN,34050454350,340517485513 ,,176-5418-1315,,,Lab Grown C&P Diamonds,,1.32,0.60,0.60,"6,592",(USD) ,0.00,0.00,120.00,0.00,0.00,0.00,0.00,120.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
815693,28-Feb-2023,28-Mar-2023,0.00,22-Feb-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,22-Feb-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,Diamond Rocks Trading ,11F Almas Towers,Dubai,,null,AE,34050454546,340517493526 ,,176-5937-0511,,,Cut & Polished Diamonds,,0.88,0.40,0.40,"12,181",(USD) ,0.00,0.00,295.00,0.00,0.00,0.00,0.00,295.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
816091,07-Mar-2023,28-Mar-2023,0.00,27-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,27-Feb-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013732447,990109799605 ,,160-5284-5656,8085256,,Lab Grown Diamonds,,0.88,0.40,0.40,"1,997",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
816091,07-Mar-2023,28-Mar-2023,0.00,02-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,02-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LTD,912 C HUNG HOM ,HUNG HOM,,null,HK,99013733313,990109808974 ,,160-5284-5796,8189251,,Lab Grown Diamonds,,2.56,1.16,1.16,"11,816",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
816726,17-Mar-2023,06-Apr-2023,0.00,06-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,06-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013733999,990109817341 ,,160-5284-5962,8280592,,Lab Grown Diamonds,,1.26,0.57,0.57,"8,908",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
816726,17-Mar-2023,06-Apr-2023,0.00,10-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,10-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013734632,990109825531 ,,160-5284-6301,8361713,,Lab Grown Diamonds,,3.04,1.38,1.38,"25,262",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
816726,17-Mar-2023,06-Apr-2023,0.00,10-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,10-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013734810,990109826802 ,,160-5284-6301,8370426,,Lab Grown Diamonds,,0.88,0.40,0.40,"2,916",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
816726,17-Mar-2023,06-Apr-2023,0.00,13-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,13-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013735144,990109831735 ,,160-5284-6360,8426511,,Lab Grown Diamonds,,1.96,0.89,0.89,"6,990",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
817349,24-Mar-2023,06-Apr-2023,0.00,16-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,16-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013736089,990109842622 ,,160-5284-6850,8526402,,Lab Grown Diamonds,,2.78,1.26,1.26,"14,666",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
817349,24-Mar-2023,06-Apr-2023,0.00,20-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,20-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013736666,990109849224 ,,160-5284-6920,8600056,,Lab Grown Diamonds,,1.96,0.89,0.89,"4,409",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818139,29-Mar-2023,06-Apr-2023,0.00,02-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,02-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,NIVODA LLP,JE 9010B BHARAT ,MUMBAI,MH,400051,IN,34050455547,340517531691 ,,176-5418-1562,,,Lab Grown C&P Diamonds,,1.32,0.60,0.60,"4,185",(USD) ,0.00,0.00,120.00,0.00,0.00,0.00,0.00,120.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818139,29-Mar-2023,06-Apr-2023,0.00,06-Mar-2023,Nivoda HK Ltd,"912C, 9/F,",Hung Hom,,,HK,06-Mar-2023,Nivoda HK Ltd,"912C, 9/F,",Hung Hom,,null,HK,Nivoda Limited,C/O Nivoda Limited,London,,GBEC1N8NX,GB,34050455964,340517544103 ,,724-2726-1356,,,Cut & Polished Diamonds,,5.51,2.50,5.99,"173,561",(USD) ,0.00,625.00,0.00,0.00,0.00,0.00,0.00,625.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818139,29-Mar-2023,06-Apr-2023,0.00,06-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,06-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,Diamond Rocks Trading ,Unit No . Almas-11-F ,Dubai,,null,AE,34050455968,340517544151 ,,176-5535-4655,,,Cut & Polished Diamonds,,1.10,0.50,0.50,"7,140",(USD) ,0.00,0.00,295.00,0.00,0.00,0.00,0.00,295.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818139,29-Mar-2023,06-Apr-2023,0.00,08-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,08-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,Diamond Rocks Trading ,Unit No . Almas-11-F ,Dubai,,null,AE,34050456241,340517550204 ,,176-5535-4666,,,Cut & Polished Diamonds,,1.10,0.50,0.50,"7,856",(USD) ,0.00,0.00,295.00,0.00,0.00,0.00,0.00,295.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818139,29-Mar-2023,06-Apr-2023,0.00,10-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,10-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,34050456621,340517561721 ,,176-5535-4703,,,Lab Grown C/P Diamonds,,0.66,0.30,0.34,"1,128",(USD) ,0.00,0.00,120.00,0.00,0.00,0.00,0.00,120.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818139,29-Mar-2023,06-Apr-2023,0.00,10-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,13-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,Andre Messika Ltd,21st Tuval Street,Ramat Gan,,5252236,IL,34050456645,340517564495 ,,724-2726-1500,,,Cut & Polished Diamonds,,0.66,0.30,0.30,118,(USD) ,0.00,0.00,150.00,0.00,0.00,0.00,0.00,150.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818139,29-Mar-2023,06-Apr-2023,0.00,10-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,13-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,MOTIGANZ LTD,"YAHALOM BLDG.,",Ramat Gan,,52522,IL,34050456646,340517564506 ,,724-2726-1500,,,Cut & Polished Diamonds,,0.88,0.40,0.40,105,(USD) ,0.00,0.00,150.00,0.00,0.00,0.00,0.00,150.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818139,29-Mar-2023,06-Apr-2023,0.00,13-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,13-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,S YUWAL ARNON ,JABOTINSKY ,RAMAT GAN,,5252001,IL,34050456748,340517567402 ,,724-2726-1500,,,Cut & Polished Diamonds,,0.66,0.30,0.30,112,(USD) ,0.00,0.00,150.00,0.00,0.00,0.00,0.00,150.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818139,29-Mar-2023,06-Apr-2023,0.00,13-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,14-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,Joel Graham CC,"57 Prestwich Street,",CAPE TOWN,,8005,ZA,34050456783,340517569432 ,,176-5581-5550,,,Lab Grown C/P Diamonds,,3.17,1.44,1.44,"10,239",(USD) ,0.00,0.00,850.00,0.00,0.00,0.00,0.00,850.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818139,29-Mar-2023,06-Apr-2023,0.00,15-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,15-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,Alon Avinoam Diamonds,"21 Tuval Street, Suite ",Ramat Gan,,52521,IL,34050456980,340517575393 ,,724-2726-1544,,,Cut & Polished Diamonds,,0.88,0.40,0.40,"1,260",(USD) ,0.00,0.00,150.00,0.00,0.00,0.00,0.00,150.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818473,31-Mar-2023,06-Apr-2023,0.00,23-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,23-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LTD,912 C HUNG HOM ,HUNG HOM,,null,HK,99013737233,990109856176 ,,160-5284-7034,8680731,,Lab Grown Diamonds,,1.19,0.54,0.54,"8,025",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818473,31-Mar-2023,06-Apr-2023,0.00,25-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,25-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013737956,990109864193 ,,160-5284-7255,8748796,,Lab Grown Diamonds,,1.10,0.50,0.50,"5,503",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818473,31-Mar-2023,06-Apr-2023,0.00,28-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,28-Mar-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA HK LIMITED,912C 9/F HUNG ,HONG KONG,,null,HK,99013738293,990109867855 ,,160-5284-7476,8859622,,Lab Grown Diamonds,,1.52,0.69,0.69,"5,466",(USD) ,12.18,0.00,0.00,0.00,0.00,0.00,0.00,12.18,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818790,31-Mar-2023,06-Apr-2023,0.00,20-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,20-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,Diamond Rocks Trading ,Unit No . Almas-11-F ,Dubai,,500001,AE,34050457313,340517589953 ,,176-5418-1492,,,Cut & Polished Diamonds,,1.10,0.50,0.50,"5,552",(USD) ,0.00,0.00,295.00,0.00,0.00,0.00,0.00,295.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
818790,31-Mar-2023,06-Apr-2023,0.00,21-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,,HK,21-Mar-2023,Nivoda HK Ltd,"Flat/Rm 12C, Blk A, ",Hung Hom,,null,HK,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,34050457391,340517592996 ,,176-5535-4633,,,Lab Grown C/P Diamonds,,1.76,0.80,0.80,"4,825",(USD) ,0.00,0.00,120.00,0.00,0.00,0.00,0.00,120.00,USD,"BRINK'S HONG KONG LTD.,HONG KONG,HK"
