BVC Bill Date,BVC Bill No.,Our Invoice No.,Shipping Bill No/BOE NO,OUR INVOICE VALUE,BACK TO TOWN SURCHARGE,AMENDMENT FACILITAION FEE,ONLINE FILING & E-SANCHIT SERVICE FEE,MISCALLENEOUS CHARGES,CONSOLIDATED AGENCY CHARGES,TAXTYPE,CGST,SGST,Total Tax,Round off,Total Amount
8/30/2022,2723BKCEXP034373,IN-US20220826021,3755228,255426.84,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
8/30/2022,2723BKCEXP034374,IN-HK20220825095,3758099,12221.78,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
8/30/2022,2723BKCEXP034377,IN-HK20220826032,3758870,1492.7,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
8/30/2022,2723BKCEXP034378,IN-GB20220825048,3755725,177467.31,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
8/30/2022,2723BKCEXP034381,IN-AE20220826033,3766213,12866.14,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/02/2022,2723BKCEXP034624,IN-NL20220830025,3847564,13126.96,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/02/2022,2723BKCEXP034626,IN-AU20220829131,3838776,16155.21,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/03/2022,2723BKCEXP034858,IN-GB20220829050,3813759,114685.19,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/03/2022,2723BKCEXP034859,IN-AU20220901064,3884154,23960.13,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/03/2022,2723BKCEXP034860,IN-NL20220901060,3884160,20959.95,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/03/2022,2723BKCEXP034865,IN-GB20220829123,3842500,69751.12,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/03/2022,2723BKCEXP034867,IN-US20220829096,3842247,80012.26,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/03/2022,2723BKCEXP034881,IN-NL20220830027,3848659,8585.74,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/03/2022,2723BKCEXP035029,IN-AE20220902069,3915814,21499.6,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/03/2022,2723BKCEXP035030,IN-AU20220902056,3914316,41882.97,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/03/2022,2723BKCEXP035031,IN-NL20220902086,3920752,3220.23,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/06/2022,2723BKCEXP035384,IN-NL20220902046,3912811,32231.55,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/06/2022,2723BKCEXP035385,IN-HK20220901036,3911001,2498.83,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/06/2022,2723BKCEXP035386,IN-GB20220902001,3916466,112273.24,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/08/2022,2723BKCEXP035657,IN-AU20220906065,3999105,5838.3,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/08/2022,2723BKCEXP035660,IN-US20220905023,3969580,140858.48,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/08/2022,2723BKCEXP035663,IN-GB20220902105,3970981,77259.46,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/08/2022,2723BKCEXP035697,IN-AU20220906051,3993059,56694.25,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/08/2022,2723BKCEXP035698,IN-NL20220906044,3991207,46166.81,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/08/2022,2723BKCEXP035699,IN-US20220906033,3993746,293242.01,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/09/2022,2723BKCEXP035948,IN-AU20220905032,3964902,48709.36,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/09/2022,2723BKCEXP035949,IN-NL20220905040,3965626,20540.25,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/09/2022,2723BKCEXP035950,IN-GB20220830077,3886564,36902.38,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/09/2022,2723BKCEXP036121,IN-GB20220905074,3993650,110724.74,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/09/2022,2723BKCEXP036128,IN-AE20220907071,4019930,2125.64,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/09/2022,2723BKCEXP036129,IN-AE20220906084,4005862,7739.91,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/09/2022,2723BKCEXP036131,IN-AU20220906099,4015621,76601.75,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/09/2022,2723BKCEXP036132,IN-NL20220907070,4015175,18034.74,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/09/2022,2723BKCEXP036133,IN-US20220907060,4016715,60597.8,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/09/2022,2723BKCEXP036134,IN-GB20220906035,4017228,66514.4,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/12/2022,2723BKCEXP036259,IN-AU20220907102,4039107,47726.93,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/12/2022,2723BKCEXP036260,IN-US20220908051,4040753,3060.08,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/12/2022,2723BKCEXP036261,IN-TR20220908049,4039594,19929.46,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
09/12/2022,2723BKCEXP036262,IN-NL20220907106,4039356,19162.51,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/13/2022,2723BKCEXP036547,IN-NL20220909005,4064927,21295.83,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/13/2022,2723BKCEXP036548,IN-US20220909073,4071282,162136.45,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/13/2022,2723BKCEXP036549,IN-AE20220909080,4067866,9226.91,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/13/2022,2723BKCEXP036552,IN-AE20220909074,4066554,5647.8,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/13/2022,2723BKCEXP036553,IN-GB20220908123,4071460,132531.12,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/13/2022,2723BKCEXP036555,IN-HK20220909007,4064999,4225.33,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/13/2022,2723BKCEXP036576,IN-AU20220909001,4064627,69446.71,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/15/2022,2723BKCEXP036995,IN-GB20220910035,4117808,180486.43,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/15/2022,2723BKCEXP036996,IN-AE20220912021,4117686,11327.54,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/15/2022,2723BKCEXP036998,IN-US20220912018,4117987,111766.92,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/15/2022,2723BKCEXP037203,IN-AU20220912040,4135152,72545.22,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/15/2022,2723BKCEXP037204,IN-NL20220912039,4134213,15491.23,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/16/2022,2723BKCEXP037322,IN-NL20220914035,4160815,28789.22,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/16/2022,2723BKCEXP037482,IN-NL20220910008,4107476,20380.56,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/16/2022,2723BKCEXP037531,IN-AU20220910005,4106570,60930.38,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/16/2022,2723BKCEXP037551,IN-US20220902037,3916267,127814.18,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/16/2022,2723BKCEXP037593,IN-US20220830062,3886031,111540.03,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/17/2022,2723BKCEXP038016,IN-NL20220915049,4194608,6911.33,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/17/2022,2723BKCEXP038018,IN-NL20220915027,4187600,19289.49,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/17/2022,2723BKCEXP038020,IN-GB20220913100,4169576,180626.24,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/17/2022,2723BKCEXP038027,IN-US20220914024,4169400,173645.8,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/19/2022,2723BKCEXP038221,IN-AE20220916124,164221977,3348.38,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/19/2022,2723BKCEXP038222,IN-NL20220916102,4215588,39971.38,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/19/2022,2723BKCEXP038223,IN-AU20220916001,4214017,50111.87,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/20/2022,2723BKCEXP038368,IN-AU20220914057,4188306,38422.48,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/20/2022,2723BKCEXP038369,IN-AU20220916149,4239806,30590.85,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/20/2022,2723BKCEXP038503,IN-HK20220915003,4215488,12157.03,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/20/2022,2723BKCEXP038504,IN-US20220916091,4219198,254294.6,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/20/2022,2723BKCEXP038506,IN-GB20220915002,4220282,191269.98,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/20/2022,2723BKCEXP038507,IN-AE20220916118,4221488,35679.12,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/21/2022,2723BKCEXP038605,IN-US20220919016,4269380,203566.27,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/22/2022,2723BKCEXP039027,IN-AU20220919026,4269076,47436.92,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/22/2022,2723BKCEXP039029,IN-AU20220919023,4270812,93305.08,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/22/2022,2723BKCEXP039031,IN-NL20220919019,4264106,5992.94,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/22/2022,2723BKCEXP039034,IN-NL20220916141,4239819,1243.75,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/22/2022,2723BKCEXP039035,IN-NL20220916103,4239801,23411.16,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/22/2022,2723BKCEXP039195,IN-GB20220917022,4269575,98733.15,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/22/2022,2723BKCEXP039197,IN-AU20220920049,4292545,3864.93,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/22/2022,2723BKCEXP039199,IN-NL20220919054,4285987,21421.84,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/22/2022,2723BKCEXP039201,IN-AU20220920062,4295226,25498.44,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/23/2022,2723BKCEXP039290,IN-NL20220920060,4317094,19938.91,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/23/2022,2723BKCEXP039294,IN-US20220921037,4322664,99525.14,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/23/2022,2723BKCEXP039297,IN-AU20220921040,4323468,17901.37,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/23/2022,2723BKCEXP039640,IN-GB20220920089,4323482,136913.83,0,0,500,0,1500,CGST & SGST,180,180,360,0,2360
9/24/2022,2723BKCEXP039757,IN-HK20220907097,4041511,5020.62,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/24/2022,2723BKCEXP039806,IN-NL20220921062,4342329,20886.55,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/24/2022,2723BKCEXP039807,IN-AU20220922049,4346197,47640.26,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/24/2022,2723BKCEXP039808,IN-AU20220922073,4349569,30297.64,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/26/2022,2723BKCEXP039970,IN-AU20220923046,4377502,22657.07,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/26/2022,2723BKCEXP039973,IN-NL20220922105,4369046,48227.59,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/26/2022,2723BKCEXP039975,IN-AE20220923039,4373188,12815.73,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/26/2022,2723BKCEXP040143,IN-AU20220913091,4160865,27233.3,0,300,300,0,1500,CGST & SGST,189,189,378,0,2478
9/27/2022,2723BKCEXP040333,IN-AU20220923064,4396830,13603.4,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/27/2022,2723BKCEXP040334,IN-BE20220923062,4390904,61900.81,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/27/2022,2723BKCEXP040335,IN-HK20220923040,4376224,3223.83,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/27/2022,2723BKCEXP040336,IN-GB20220923002,4378508,171606.1,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/27/2022,2723BKCEXP040337,IN-US20220923038,4379097,170993.96,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/28/2022,2723BKCEXP040769,IN-TR20220923060,4390928,11606.5,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/28/2022,2723BKCEXP040771,IN-NL20220926022,4424714,3281.83,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/28/2022,2723BKCEXP040773,IN-NL20220924069,4413540,18409.46,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/29/2022,2723BKCEXP040979,IN-US20220926020,4438390,229014.4,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/29/2022,2723BKCEXP040982,IN-AU20220927067,4457431,23018.96,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/29/2022,2723BKCEXP040985,IN-AU20220927050,4452971,1543.3,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/29/2022,2723BKCEXP040988,IN-NL20220926055,4550828,17241.35,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/29/2022,2723BKCEXP040990,IN-NL20220927053,4454026,1921.53,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/29/2022,2723BKCEXP040992,IN-GB20220924074,4437564,180432.02,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/29/2022,2723BKCEXP041036,IN-AU20220926039,4429701,31251.94,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/29/2022,2723BKCEXP041038,IN-NL20220924039,4401623,3971.18,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/29/2022,2723BKCEXP041039,IN-NL20220923070,4397441,18986.35,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/29/2022,2723BKCEXP041265,IN-US20220928046,4481171,388571.19,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/30/2022,2723BKCEXP041346,IN-AU20220928048,4480093,26597.63,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/30/2022,2723BKCEXP041348,IN-AU20220928053,4484302,25184.79,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/30/2022,2723BKCEXP041835,IN-AU20220929051,4513918,35215.62,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/30/2022,2723BKCEXP041836,IN-GB20220929024,4510074,5502.34,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/30/2022,2723BKCEXP041840,IN-NL20220929040,4511888,25363.38,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
9/30/2022,2723BKCEXP041841,IN-GB20220927100,4481175,119011.58,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/03/2022,2723BKCEXP042108,IN-AU20220930064,4539696,14707.3,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/03/2022,2723BKCEXP042109,IN-NL20220927102,4477168,4800.87,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/04/2022,2723BKCEXP042111,IN-AE20220930086,4553136,4504.29,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/04/2022,2723BKCEXP042112,IN-GB20220929110,4544551,139596.95,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/04/2022,2723BKCEXP042114,IN-AE20220930088,4554398,12861.7,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/04/2022,2723BKCEXP042117,IN-AU20220930071,4544509,39876.39,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/04/2022,2723BKCEXP042118,IN-GB20220930068,4540867,3314.91,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/04/2022,2723BKCEXP042120,IN-NL20220929077,4536550,14459.22,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/04/2022,2723BKCEXP042121,IN-US20220930062,4544535,171992.47,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/06/2022,2723BKCEXP042475,IN-NL20220930094,4559059,37436.72,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/06/2022,2723BKCEXP042508,IN-NL20220221004,4596290,3427.08,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/06/2022,2723BKCEXP042543,IN-AU20220221004,4598240,21123.59,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/07/2022,2723BKCEXP042711,IN-HK20220930089,4555652,2033.27,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/07/2022,2723BKCEXP042717,IN-ZA20220930083,4552381,6658.45,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/07/2022,2723BKCEXP042872,IN-AU20221004002,4619206,38318.47,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/07/2022,2723BKCEXP042893,IN-NL20220221002,4592408,6846.39,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/07/2022,2723BKCEXP042923,IN-TR20220221004,4605323,10712.66,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/07/2022,2723BKCEXP042925,IN-GB20220221004,4599872,922.73,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/07/2022,2723BKCEXP042927,IN-US20220221004,4602266,212775.36,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/07/2022,2723BKCEXP042928,IN-GB20220221002,4602071,144517.74,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/07/2022,2723BKCEXP042929,IN-GB20221004002,4620055,59469.82,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/07/2022,2723BKCEXP042930,IN-US20221004003,4620021,89770,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/10/2022,2723BKCEXP043112,IN-NL20221006020,4639385,4852.84,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/11/2022,2723BKCEXP043208,IN-GB20221004011,4624961,765.61,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/11/2022,2723BKCEXP043213,IN-NL20221006099,4660637,20346.44,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/11/2022,2723BKCEXP043214,IN-AE20221007077,4664580,5249.05,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/11/2022,2723BKCEXP043216,IN-US20221006004,4641860,77778.09,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/11/2022,2723BKCEXP043218,IN-NL20221004010,4624568,25677.87,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/11/2022,2723BKCEXP043220,IN-AU20221006035,4641680,40763.73,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/11/2022,2723BKCEXP043224,IN-AU20221007099,4667068,83078.85,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/12/2022,2723BKCEXP043581,IN-NL20221007100,4668875,2028.38,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/12/2022,2723BKCEXP043584,IN-GB20221010038,4708335,3249.22,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/12/2022,2723BKCEXP043587,IN-AU20221007103,4669304,5085.57,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/12/2022,2723BKCEXP043588,IN-US20221007076,4667629,133437.64,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/12/2022,2723BKCEXP043591,IN-GB20221007001,4667756,95704.62,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/12/2022,2723BKCEXP043594,IN-HK20221007098,4668887,4955.2,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/12/2022,2723BKCEXP043626,IN-NL20221008042,4703236,48748.52,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/12/2022,2723BKCEXP043635,IN-NL20221010031,4705986,18097.34,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/12/2022,2723BKCEXP043638,IN-AU20221008031,4702375,60813.41,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/12/2022,2723BKCEXP043640,IN-AU20221010047,4710152,38065.76,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/13/2022,2723BKCEXP043901,IN-US20221010029,4712143,206307.79,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/13/2022,2723BKCEXP043902,IN-GB20221008081,4711665,252005,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/13/2022,2723BKCEXP043907,IN-NL20221011033,4736458,36379.45,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/13/2022,2723BKCEXP043909,IN-GB20221011028,4734036,7545.94,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/13/2022,2723BKCEXP043912,IN-AU20221011043,4737667,31220.65,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/14/2022,2723BKCEXP044164,IN-GB20221012011,4758647,3067.56,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/14/2022,2723BKCEXP044198,IN-NL20221006017,4638077,19807.5,0,300,300,0,1500,CGST & SGST,189,189,378,0,2478
10/14/2022,2723BKCEXP044203,IN-NL20221012008,4757727,2780.18,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/14/2022,2723BKCEXP044204,IN-NL20221012026,4761112,30489.55,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/14/2022,2723BKCEXP044211,IN-GB20221010088,0.4737976,70719.84,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/14/2022,2723BKCEXP044216,IN-US20221010092,4737430,56951.77,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/14/2022,2723BKCEXP044219,IN-HK20221011023,4732301,541.54,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/15/2022,2723BKCEXP044680,IN-AE20221012044,4771021,5356.25,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/15/2022,2723BKCEXP044681,IN-AE20221007078,4665882,37505.7,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/15/2022,2723BKCEXP044682,IN-AE20221012042,4766342,8212.74,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/15/2022,2723BKCEXP044683,IN-GB20221011088,4763920,99159.39,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/15/2022,2723BKCEXP044699,IN-AU20221013039,4788092,44788.73,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/17/2022,2723BKCEXP044840,IN-US20221014087,4817443,12222.84,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/17/2022,2723BKCEXP044845,IN-NL20221014075,4813438,42932.29,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/17/2022,2723BKCEXP044947,IN-NL20221013031,4786163,16924.7,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/17/2022,2723BKCEXP044953,IN-AU20221014084,4814944,43553.16,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/17/2022,2723BKCEXP044955,IN-GB20221012004,4790190,88714.28,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/17/2022,2723BKCEXP044956,IN-US20221011072,4764263,70616.65,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/17/2022,2723BKCEXP044957,IN-NL20221014066,4810627,26620.75,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/17/2022,2723BKCEXP044959,IN-US20221012020,4789979,110711.99,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/18/2022,2723BKCEXP045606,IN-US20221013056,4816775,109692.29,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/18/2022,2723BKCEXP045608,IN-AU20221014018,4835007,30292.52,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/18/2022,2723BKCEXP045609,IN-HK20221014085,4816305,9636.08,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/18/2022,2723BKCEXP045611,IN-AU20221012041,4763565,49355.31,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/18/2022,2723BKCEXP045613,IN-GB20221013081,4817099,86102.53,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/19/2022,2723BKCEXP045831,IN-AU20221017013,4866736,45377.3,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/19/2022,2723BKCEXP045836,IN-NL20221015045,4860695,24894.48,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/19/2022,2723BKCEXP045843,IN-GB20221006005,4642516,62642.86,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/19/2022,2723BKCEXP045869,IN-GB20221017019,4870963,12473.31,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/19/2022,2723BKCEXP045871,IN-GB20221015055,4869249,165105.33,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/20/2022,2723BKCEXP046189,IN-US20221018001,4897170,138665.19,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/20/2022,2723BKCEXP046192,IN-US20221017003,4868496,170482.14,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/20/2022,2723BKCEXP046215,IN-NL20221014091,4835307,14041.02,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/20/2022,2723BKCEXP046274,IN-AU20221018087,4896099,30688.97,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/20/2022,2723BKCEXP046298,IN-AU20221018075,4892354,664.94,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/20/2022,2723BKCEXP046300,IN-NL20221018091,4896922,17983.53,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/20/2022,2723BKCEXP046303,IN-NL20221018078,4893027,12568.54,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/20/2022,2723BKCEXP046306,IN-GB20221017012,4898711,100668.06,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/21/2022,2723BKCEXP046720,IN-GB20221018149,4926644,66605.57,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/21/2022,2723BKCEXP046723,IN-US20221018150,4926166,107023.15,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/21/2022,2723BKCEXP046809,IN-AU20221019037,4924492,40122.29,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/21/2022,2723BKCEXP046810,IN-NL20221019041,4926649,39185.53,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/21/2022,2723BKCEXP046812,IN-US20221019023,4920032,9234.23,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/21/2022,2723BKCEXP046814,IN-HK20221018103,4898461,10857.9,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/22/2022,2723BKCEXP046942,IN-AU20221020022,4950756,35708.18,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
10/22/2022,2723BKCEXP046948,IN-NL20221019044,4927824,3552.59,0,0,300,0,1500,CGST & SGST,162,162,324,0,2124
