,NIVODA LLP,,01/04/2023  TO 30/09/2023,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Sr. No.,Out MAWB,Execution Date,HAWB #,PU Date,SHIPPER NAME,CONSIGNEE NAME,City,Dest. Site Country,Commodity, Customs Value $ USD,GRS WT,Air Frt Chrgs,Hawb Fees,Wt. Chg.,Val. Chg. ,CDC Charges,Handling charges,ACC Charges,EU /ETC CHANGES AIRLINE,Security Surcharges,Val Charges,Add Valuation,ASI Charges,Ser. Tax,Total Revenue INR
196,724 7113 6273,19/06/23,99013753934,19/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$182,298",11.61 KG,"3,400.00",,"19,800.00",8.00,,,500.00,900.00,200.00,500.00,"1,494.37",285.00,"4,875.73",31963.1
197,125 5476 1910,20/06/23,99013754154,20/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$59,453",5.38 KG,"4,600.00",,"6,750.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,487.74,285.00,"3,803.53",24934.27
198,724 7113 6494,20/06/23,99013754156,20/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$90,170",5.90 KG,"3,400.00",,"9,000.00",8.00,,,500.00,900.00,200.00,500.00,739.40,285.00,"2,795.83",18328.23
199,160 5872 7126,21/06/23,99013754455,21/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$8,639",0.63 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,70.50,285.00,803.43,5266.93
200,724 7113 6450,21/06/23,99013754442,21/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$74,629",6.57 KG,"4,600.00",,"9,000.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,611.52,285.00,"4,788.82",31393.34
202,724 7113 6520,21/06/23,99013754444,21/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$95,934",5.78 KG,"3,400.00",,"9,000.00",8.00,,,500.00,900.00,200.00,500.00,786.12,285.00,"2,804.24",18383.36
203,125 5476 1921,22/06/23,99013754662,22/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$75,134",8.67 KG,"4,600.00",,"12,000.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,615.61,285.00,"4,771.55",31280.16
204,160 5872 7292,23/06/23,99013754852,23/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$2,600",0.45 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,21.31,285.00,794.58,5208.89
205,724 7113 6741,24/06/23,99013754903,23/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$68,685",7.35 KG,"4,600.00",,"9,750.00",8.00,,"7,000.00",500.00,900.00,200.00,500.00,563.16,285.00,"4,375.11",28681.27
206,724 7113 6763,23/06/23,99013754893,23/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$218,689",11.52 KG,"3,400.00",,"19,800.00",8.00,,,500.00,900.00,200.00,500.00,"1,792.75",285.00,"4,929.44",32315.19
207,176 8776 9345,24/06/23,99013755109,24/06/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$9,268",0.75 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,76.23,285.00,"1,204.06",7893.29
209,160 5872 7351,26/06/23,99013755191,26/06/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$54,964",2.80 KG,"8,200.00","3,025.00","4,000.00",8.00,,"26,600.00",500.00,,200.00,500.00,450.85,285.00,"7,878.39",51647.24
210,160 5872 7373,26/06/23,99013755202,26/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$2,748",0.49 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,22.13,285.00,794.72,5209.85
211,724 7113 6914,26/06/23,99013755200,26/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$181,612",10.82 KG,"4,600.00",,"15,000.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,"1,488.64",285.00,"6,026.72",39508.36
212,724 7113 6892,26/06/23,99013755196,26/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$260,126",11.39 KG,"3,400.00",,"18,900.00",8.00,,,500.00,900.00,200.00,500.00,"2,132.12",285.00,"4,828.52",31653.64
213,724 7113 6962,27/06/23,99013755417,27/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$61,521",5.01 KG,"4,600.00",,"6,750.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,504.06,285.00,"4,364.47",28611.53
214,724 7114 2433,28/06/23,99013755544,27/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$21,428",2.67 KG,"4,600.00",,"3,000.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,175.40,285.00,"3,630.31",23798.71
215,724 7113 6951,27/06/23,99013755419,27/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$86,823",5.08 KG,"3,400.00",,"8,100.00",8.00,,,500.00,900.00,200.00,500.00,711.43,285.00,"2,628.80",17233.23
216,160 5872 7406,28/06/23,99013755612,28/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$8,034",0.57 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,65.57,285.00,802.54,5261.11
217,724 7114 2433,28/06/23,99013755627,28/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$145,964",7.90 KG,"4,600.00",,"10,500.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,"1,196.64",285.00,"5,164.14",33853.78
219,724 7114 2396,28/06/23,99013755619,28/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$75,087",5.86 KG,"3,400.00",,"9,000.00",8.00,,,500.00,900.00,200.00,500.00,615.53,285.00,"2,773.54",18182.07
220,176 8776 9356,30/06/23,99013755963,30/06/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Cut and Polished Diamonds,"$5,333",0.37 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,43.70,285.00,"1,198.21",7854.91
221,160 5872 7686,30/06/23,99013755937,30/06/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$12,151",1.06 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,100.60,285.00,898.85,5892.45
222,724 7114 2481,01/07/23,99013755966,30/06/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$196,893",14.10 KG,"4,600.00",,"20,250.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,"1,623.58",285.00,"6,996.00",45862.58
223,724 7114 2470,30/06/23,99013755958,30/06/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$230,063",12.01 KG,"3,400.00",,"20,700.00",8.00,,,500.00,900.00,200.00,500.00,"1,897.34",285.00,"5,110.26",33500.6
224,176 8776 9360,01/07/23,99013756159,01/07/23,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$6,439",0.87 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,52.77,285.00,"1,199.84",7865.61
226,160 5872 8003,03/07/23,99013756359,03/07/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$25,558",2.10 KG,"7,800.00","3,025.00","3,000.00",8.00,,"26,600.00",500.00,,200.00,500.00,211.09,285.00,"7,583.24",49712.33
227,160 5872 7981,03/07/23,99013756399,03/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$3,750",0.55 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,30.51,285.00,796.23,5219.74
228,125 5476 1932,03/07/23,99013756390,03/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$174,996",10.91 KG,"4,600.00",,"15,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,443.01",285.00,"6,000.48",39336.49
229,724 7114 2794,04/07/23,99013756374,03/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$266,262",10.72 KG,"3,400.00",,"18,000.00",8.00,,,500.00,900.00,200.00,500.00,"2,195.84",285.00,"4,677.99",30666.83
230,125 5476 1980,04/07/23,99013756561,04/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$77,976",5.89 KG,"4,600.00",,"7,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,643.16,285.00,"4,506.50",29542.66
231,724 7114 2794,04/07/23,99013756612,04/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$153,549",6.62 KG,"3,400.00",,"10,800.00",8.00,,,500.00,900.00,200.00,500.00,"1,265.72",285.00,"3,214.57",21073.29
232,160 5872 8110,05/07/23,99013756840,05/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$4,896",0.60 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,40.40,285.00,798.01,5231.41
233,125 5476 1991,05/07/23,99013756765,05/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$31,434",3.69 KG,"4,600.00",,"4,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,258.92,285.00,"3,897.35",25549.27
234,125 5476 1991,05/07/23,99013756804,05/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$134,848",8.47 KG,"4,600.00",,"11,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,111.52",285.00,"5,265.81",34520.33
235,724 7114 2831,05/07/23,99013756802,05/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$126,914",7.58 KG,"3,400.00",,"12,600.00",8.00,,,500.00,900.00,200.00,500.00,"1,046.38",285.00,"3,499.09",22938.47
236,125 5476 2002,06/07/23,99013756975,06/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$83,364",7.87 KG,"4,600.00",,"10,500.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,687.69,285.00,"4,514.52",29595.21
237,176 8776 9500,07/07/23,99013757310,07/07/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$11,887",1.71 KG,"4,400.00",,"1,500.00",8.00,,,500.00,720.00,200.00,500.00,97.72,285.00,"1,477.93",9688.65
238,160 5872 8250,07/07/23,99013757190,07/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$8,534",1.43 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,69.80,285.00,893.30,5856.1
239,724 7114 3026,07/07/23,99013757209,07/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$81,759",7.18 KG,"4,600.00",,"9,750.00",8.00,,"7,000.00",500.00,900.00,200.00,500.00,671.75,285.00,"4,394.65",28809.4
240,724 7114 3122,07/07/23,99013757216,07/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$263,753",8.70 KG,"3,400.00",,"14,400.00",8.00,,,500.00,900.00,200.00,500.00,"2,166.33",285.00,"4,024.68",26384.01
241,160 5872 8493,11/07/23,99013757468,10/07/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$82,463",4.40 KG,"8,200.00","3,025.00","7,000.00",8.00,,"26,600.00",500.00,,200.00,500.00,677.49,285.00,"8,459.19",55454.68
242,160 5872 8305,11/07/23,99013757496,10/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$14,065",1.23 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,115.79,285.00,901.58,5910.37
244,724 7114 3741,14/07/23,99013757574,10/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$214,259",9.54 KG,"3,400.00",,"16,200.00",8.00,,,500.00,900.00,200.00,500.00,"1,753.16",285.00,"4,274.31",28020.47
245,176 8776 9522,11/07/23,99013757813,11/07/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$3,319",0.66 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,27.10,285.00,"1,195.22",7835.32
246,125 5476 2050,11/07/23,99013757464,11/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$162,690",10.60 KG,"4,600.00",,"15,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,336.10",285.00,"5,981.25",39210.35
247,125 5476 2050,11/07/23,99013757748,11/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$96,597",6.24 KG,"4,600.00",,"8,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,793.28,285.00,"4,668.54",30604.82
248,125 5476 2050,11/07/23,99013757814,11/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$54,136",6.17 KG,"4,600.00",,"8,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,444.27,285.00,"4,605.71",30192.98
249,724 7114 3192,11/07/23,99013757750,11/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$99,830",5.77 KG,"3,400.00",,"9,000.00",8.00,,,500.00,900.00,200.00,500.00,819.56,285.00,"2,810.26",18422.82
250,160 5872 8530,12/07/23,99013758027,12/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$3,170",0.59 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,26.28,285.00,795.47,5214.75
251,125 5476 2061,12/07/23,99013758019,12/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$107,290",8.08 KG,"4,600.00",,"11,250.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,881.15,285.00,"4,684.35",30708.5
252,724 7114 3424,12/07/23,99013758061,12/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$138,125",6.05 KG,"3,400.00",,"9,900.00",8.00,,,500.00,900.00,200.00,500.00,"1,134.08",285.00,"3,028.87",19855.95
253,176 8776 9640,13/07/23,99013758271,13/07/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$13,632",0.56 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,111.68,285.00,"1,210.44",7935.12
254,125 5476 2072,13/07/23,99013758196,13/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$89,563",7.95 KG,"4,600.00",,"10,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,735.80,285.00,"5,063.19",33191.99
255,160 5872 8740,14/07/23,99013758382,14/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$3,630",0.65 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,29.45,285.00,796.04,5218.49
256,724 7114 3726,15/07/23,99013758395,14/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$150,496",5.57 KG,"4,600.00",,"7,500.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,"1,231.22",285.00,"4,630.35",30354.57
257,724 7114 3741,14/07/23,99013758413,14/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$294,619",13.08 KG,"3,400.00",,"22,500.00",8.00,,,500.00,900.00,200.00,500.00,"2,410.09",285.00,"5,526.56",36229.65
259,160 5872 9016,17/07/23,99013758784,17/07/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$32,153",2.40 KG,"7,800.00","3,025.00","3,000.00",8.00,,"26,600.00",500.00,,200.00,500.00,263.42,285.00,"7,592.66",49774.08
260,160 5872 8810,17/07/23,99013758813,17/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$1,806",0.40 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,14.73,285.00,793.39,5201.12
261,125 5476 2083,17/07/23,99013758808,17/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$164,362",9.78 KG,"4,600.00",,"13,500.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,"1,344.93",285.00,"5,172.84",33910.77
262,724 7114 3973,19/07/23,99013758801,17/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$227,775",15.44 KG,"3,400.00",,"26,100.00",8.00,,,500.00,900.00,200.00,500.00,"1,863.60",285.00,"6,076.19",39832.79
263,176 8776 9695,18/07/23,99013758982,18/07/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$10,053",0.55 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,82.63,285.00,"1,205.21",7900.84
264,125 5476 2094,18/07/23,99013759004,18/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Cut and Polished Diamonds,"$732,024",3.06 KG,"4,600.00",,"3,750.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"5,986.77",285.00,"4,793.36",31423.13
265,125 5476 2094,18/07/23,99013759047,18/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$100,192",6.43 KG,"4,600.00",,"8,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,819.72,285.00,"4,673.28",30636
266,724 7114 3866,18/07/23,99013759043,18/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$130,103",8.15 KG,"3,400.00",,"13,500.00",8.00,,,500.00,900.00,200.00,500.00,"1,064.33",285.00,"3,664.32",24021.65
267,160 5872 9145,20/07/23,99013759489,19/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$6,253",0.46 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,51.54,285.00,800.02,5244.56
268,125 5476 2105,19/07/23,99013759290,19/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$93,252",8.07 KG,"4,600.00",,"11,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,763.28,285.00,"5,203.13",34109.41
269,125 5476 2186,20/07/23,99013759503,19/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$75,417",1.83 KG,"4,600.00",,"1,500.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,616.84,285.00,"2,881.77",18891.61
270,724 7114 3973,19/07/23,99013759369,19/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$144,066",5.62 KG,"3,400.00",,"9,000.00",8.00,,,500.00,900.00,200.00,500.00,"1,178.86",285.00,"2,874.93",18846.79
271,125 5476 2186,20/07/23,99013759535,20/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$69,841",6.61 KG,"4,600.00",,"9,000.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,571.03,285.00,"4,223.53",27687.56
272,176 8240 6170,22/07/23,99013759960,21/07/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$8,379",0.79 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,68.72,285.00,"1,202.71",7884.43
273,160 5872 9171,21/07/23,99013759745,21/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$2,000",0.43 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,16.36,285.00,793.68,5203.04
275,724 7114 4076,22/07/23,99013759972,21/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$70,694",8.00 KG,"4,600.00",,"10,500.00",8.00,,"7,000.00",500.00,900.00,200.00,500.00,578.39,285.00,"4,512.85",29584.24
276,724 7114 4253,21/07/23,99013759762,21/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$303,956",14.51 KG,"3,400.00",,"25,200.00",8.00,,,500.00,900.00,200.00,500.00,"2,486.99",285.00,"6,026.40",39506.39
277,724 7114 4076,22/07/23,99013759778,22/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$101,854",6.55 KG,"4,600.00",,"9,000.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,833.63,285.00,"4,828.79",31655.42
279,160 5872 9296,24/07/23,99013760156,24/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$1,334",0.40 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,10.64,285.00,792.66,5196.3
280,125 5476 2190,24/07/23,99013760157,24/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$166,043",10.37 KG,"4,600.00",,"14,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,358.03",285.00,"5,850.19",38351.22
281,724 7115 5593,26/07/23,99013760142,24/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$245,066",14.76 KG,"3,400.00",,"25,200.00",8.00,,,500.00,900.00,200.00,500.00,"2,015.86",285.00,"5,941.59",38950.45
282,125 5476 2201,25/07/23,99013760373,25/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$99,247",5.71 KG,"4,600.00",,"7,500.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,811.54,285.00,"3,996.82",26201.36
283,724 7115 5560,25/07/23,99013760385,25/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$150,927",7.89 KG,"3,400.00",,"12,600.00",8.00,,,500.00,900.00,200.00,500.00,"1,234.49",285.00,"3,532.95",23160.44
284,160 5872 9506,26/07/23,99013760536,26/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$4,517",0.55 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,37.01,285.00,797.40,5227.41
285,125 5476 2212,26/07/23,99013760523,26/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$72,955",6.68 KG,"4,600.00",,"9,000.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,600.40,285.00,"4,228.81",27722.21
286,724 7115 5593,26/07/23,99013760520,26/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$76,669",5.33 KG,"3,400.00",,"8,100.00",8.00,,,500.00,900.00,200.00,500.00,630.83,285.00,"2,614.29",17138.12
287,125 5602 4920,27/07/23,99013760773,27/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$111,888",7.71 KG,"4,600.00",,"10,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,917.87,285.00,"5,095.96",33406.83
288,176 8240 6391,28/07/23,99013760926,28/07/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$5,322",0.62 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,43.59,285.00,"1,198.19",7854.78
289,160 5872 9720,28/07/23,99013760939,28/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$2,447",0.47 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,19.74,285.00,794.29,5207.03
290,724 7115 5755,28/07/23,99013760962,28/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$104,192",5.62 KG,"4,600.00",,"7,500.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,857.01,285.00,"4,563.00",29913.01
291,724 7115 5781,28/07/23,99013761002,28/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$345,473",16.60 KG,"3,400.00",,"28,800.00",8.00,,,500.00,900.00,200.00,500.00,"2,841.62",285.00,"6,738.23",44172.85
292,160 5872 9775,31/07/23,99013761240,31/07/23,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,DONVALE,AUSTRALIA,Lab Grown Diamonds,"$56,336",3.40 KG,"8,200.00","3,025.00","5,000.00",8.00,,"26,600.00",500.00,,200.00,500.00,465.70,285.00,"8,061.07",52844.77
293,160 5872 9753,31/07/23,99013761326,31/07/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,$913,0.35 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,7.44,285.00,792.08,5192.52
294,125 5602 4942,01/08/23,99013761447,31/07/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$130,788",11.38 KG,"4,600.00",,"15,750.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,"1,081.94",285.00,"5,530.51",36255.45
295,724 7115 5825,31/07/23,99013761266,31/07/23,NIVODA LLP,NIVODA USA LLC ,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$219,215",12.70 KG,"3,400.00",,"21,600.00",8.00,,,500.00,900.00,200.00,500.00,"1,813.16",285.00,"5,257.11",34463.27
296,176 8240 6402,01/08/23,99013761561,01/08/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$9,159",1.58 KG,"4,400.00",,"1,500.00",8.00,,,500.00,720.00,200.00,500.00,76.10,285.00,"1,474.04",9663.14
