,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NIVODA LLP  - 01/01/2022   TO  30/04/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr. No.,Out MAWB,Execution Date,HAWB #,PU Date,SHIPPER NAME,CONSIGNEE NAME,Dest. Site Code,Dest. Site Country,Service Type, Customs Value $ USD,GRS WT,PKG.,Air Frt Chrgs,Hawb Fees,EU Chg.,Wt. Chg.,Val. Chg. ,CDC Charges,Handling charges,Ser. Tax,ACC Charges,Ground support charge,ETC CHANGES AIRLINE,Security Surcharges,Val Charges,Add Valuation,ASI Charges,Total Revenue INR,Frt. Collect in $”,
463,074 5361 5332,19/09/22,99013700288,19/09/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$203,566",8.72 KG,4,"4,600.00",,"1,100.00","14,400.00",8.00,,,270.00,,,200.00,500.00,"1,620.32",285.00,,22983.32,,
464,125 5182 8173,20/09/22,99013700292,20/09/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$125,923",8.59 KG,3,"5,800.00",,800.00,"12,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,001.16",285.00,,30864.16,,
465,125 5182 8184,21/09/22,99013700940,21/09/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$174,618",10.87 KG,5,"5,800.00",,800.00,"15,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,389.54",285.00,,34252.54,,
466,724 2628 3460,21/09/22,99013700931,21/09/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$99,525",6.11 KG,3,"4,600.00",,900.00,"9,900.00",8.00,,,270.00,,,200.00,500.00,791.86,285.00,,17454.86,,
467,176 5894 8783,23/09/22,99013701505,23/09/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$12,816",0.76 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,104.39,285.00,,7687.39,,
468,724 2628 3563,24/09/22,99013701815,23/09/22,NIVODA LLP,NIVODA BELGIUM B V,3601,ANTWERPEN,BDB STRONG ROOM TO DOOR,"$67,014",0.78 KG,1,"4,300.00",,900.00,,8.00,,,270.00,,,200.00,500.00,504.81,285.00,,6967.81,,
469,160 4554 0154,24/09/22,99013701567,23/09/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$3,224",0.49 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,26.10,285.00,,5389.1,,
470,724 2628 3876,24/09/22,99013701630,23/09/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$170,994",8.43 KG,4,"4,600.00",,900.00,"13,500.00",8.00,,,270.00,,,200.00,500.00,"1,394.54",285.00,,21657.54,,
471,724 2628 3585,24/09/22,99013701617,24/09/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$218,864",12.96 KG,5,"5,800.00",,900.00,"18,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,785.20",285.00,,37748.2,,
472,724 2628 3935,27/09/22,99013702195,26/09/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$229,014",8.49 KG,4,"4,600.00",,900.00,"13,500.00",8.00,,,270.00,,,200.00,500.00,"1,867.55",285.00,,22130.55,,
473,125 5182 8361,27/09/22,99013702200,27/09/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$224,503",9.29 KG,3,"5,800.00",,800.00,"12,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,830.85",285.00,,32443.85,,
474,125 5182 8372,29/09/22,99013702571,28/09/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$147,492",10.72 KG,1,"5,800.00",,800.00,"15,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,202.90",285.00,,34065.9,,
475,724 2628 3961,28/09/22,99013702570,28/09/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$388,571",8.99 KG,4,"4,600.00",,900.00,"14,400.00",8.00,,,270.00,,,200.00,500.00,"3,169.12",285.00,,24332.12,,
476,176 5894 9074,03/10/22,99013703234,30/09/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$4,504",0.45 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,37.08,285.00,"1,371.61",8991.69,,
477,176 5894 9063,01/10/22,99013703242,30/09/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$12,862",0.36 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,106.29,285.00,"1,384.07",9073.36,,
478,724 2628 4101,01/10/22,99013703202,30/09/22,NIVODA LLP,JOEL GRAHAM CC,3250,CAPE TOWN,BDB STRONG ROOM TO DOOR,"$6,658",0.54 KG,1,"10,600.00","3,025.00",900.00,,8.00,,"20,000.00",270.00,,,200.00,500.00,55.20,285.00,"6,451.78",42294.98,,
479,160 4554 0375,01/10/22,99013703266,30/09/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$2,033",0.41 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,16.48,285.00,968.31,6347.79,,
480,724 2628 4016,30/09/22,99013703117,30/09/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$171,992",6.92 KG,3,"4,600.00",,900.00,"10,800.00",8.00,,,270.00,,,200.00,500.00,"1,402.70",285.00,,18965.7,,
481,724 2628 4064,01/10/22,99013703116,01/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$173,743",11.08 KG,4,"5,800.00",,,"15,750.00",8.00,,"10,000.00",270.00,,900.00,200.00,500.00,"1,431.19",285.00,"6,325.95",41470.14,,
482,724 2629 0762,04/10/22,99013703645,03/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$212,775",8.49 KG,4,"4,600.00",,900.00,"13,500.00",8.00,,,270.00,,,200.00,500.00,"1,753.33",285.00,"3,962.94",25979.27,,
483,125 5182 8383,04/10/22,99013703637,04/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$179,450",11.12 KG,4,"5,800.00",,800.00,"15,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,478.95",285.00,"6,316.55",41408.5,,
484,125 5182 8383,04/10/22,99013703871,04/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$74,130",4.96 KG,2,"5,800.00",,800.00,"6,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,610.54,285.00,"4,405.23",28878.77,,
485,724 2629 0762,04/10/22,99013703855,04/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$89,770",4.31 KG,2,"4,600.00",,900.00,"6,300.00",8.00,,,270.00,,,200.00,500.00,739.89,285.00,"2,484.52",16287.41,,
486,125 5182 8405,06/10/22,99013704165,06/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$78,086",5.90 KG,3,"5,800.00",,800.00,"7,500.00",8.00,,"10,000.00",270.00,,,200.00,500.00,643.49,285.00,"4,681.17",30687.66,,
487,724 2629 0880,07/10/22,99013704156,06/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$77,778",4.38 KG,2,"4,600.00",,900.00,"6,300.00",8.00,,,270.00,,,200.00,500.00,641.02,285.00,"2,466.72",16170.74,,
488,176 5894 9100,07/10/22,99013704439,07/10/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$5,249",0.33 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,42.84,285.00,"1,372.65",8998.49,,
489,176 5894 9181,13/10/22,99013704456,07/10/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$37,506",1.32 KG,1,"5,600.00",,,750.00,8.00,,,270.00,,720.00,200.00,500.00,308.98,285.00,"1,555.56",10197.54,,
490,160 4554 0666,10/10/22,99013704556,07/10/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$4,955",0.43 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,41.20,285.00,972.76,6376.96,,
491,074 5361 5365,10/10/22,99013704524,07/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$133,438",6.51 KG,3,"4,600.00",,"1,100.00","10,800.00",8.00,,,270.00,,,200.00,500.00,"1,099.13",285.00,"3,395.18",22257.31,,
492,125 5182 8416,10/10/22,99013704516,10/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$117,889",7.49 KG,2,"5,800.00",,800.00,"9,750.00",8.00,,"10,000.00",270.00,,,200.00,500.00,971.43,285.00,"5,145.21",33729.64,,
493,125 5182 8243,11/10/22,99013704880,10/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$310,408",12.59 KG,1,"5,800.00",,800.00,"18,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"2,557.48",285.00,"6,915.70",45336.18,,
494,724 2629 1285,11/10/22,99013704928,10/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$206,308",9.95 KG,4,"4,600.00",,900.00,"16,200.00",8.00,,,270.00,,,200.00,500.00,"1,699.78",285.00,"4,439.30",29102.08,,
495,160 4554 0736,12/10/22,99013705154,11/10/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,$542,0.33 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,4.12,285.00,966.08,6333.2,,
496,724 2629 1322,12/10/22,99013705232,11/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$56,952",3.69 KG,2,"4,600.00",,900.00,"5,400.00",8.00,,,270.00,,,200.00,500.00,469.64,285.00,"2,273.88",14906.52,,
497,176 5894 9181,13/10/22,99013705570,12/10/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$8,213",0.61 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,67.56,285.00,"1,377.10",9027.66,,
498,160 4952 9550,15/10/22,99013705606,12/10/22,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,3401,DONVALE,BDB STRONG ROOM TO DOOR,"$49,355",2.25 KG,1,"7,600.00","3,025.00",,"3,000.00",8.00,,"26,600.00",270.00,,,200.00,500.00,407.02,285.00,"7,541.10",49436.12,,
499,724 2629 1366,12/10/22,99013705239,12/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$87,123",5.00 KG,1,"5,800.00",,900.00,"6,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,435.30",285.00,"4,571.68",29969.98,,
500,074 5519 9001,13/10/22,99013705516,12/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$70,617",4.55 KG,2,"4,600.00",,"1,100.00","7,200.00",8.00,,,270.00,,,200.00,500.00,581.70,285.00,"2,654.05",17398.75,,
501,724 2629 1543,13/10/22,99013705542,13/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$122,380",8.40 KG,3,"5,800.00",,900.00,"11,250.00",8.00,,"10,000.00",270.00,,,200.00,500.00,"1,008.48",285.00,"5,439.88",35661.36,,
502,724 2629 1543,13/10/22,99013705800,13/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$109,489",6.70 KG,3,"5,800.00",,900.00,"9,000.00",8.00,,"10,000.00",270.00,,,200.00,500.00,902.22,285.00,"5,015.73",32880.95,,
503,074 5519 9001,13/10/22,99013705791,13/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$110,712",4.86 KG,2,"4,600.00",,"1,100.00","7,200.00",8.00,,,270.00,,,200.00,500.00,912.09,285.00,"2,713.52",17788.61,,
504,160 4952 9572,15/10/22,99013706154,14/10/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$9,636",0.67 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,79.10,285.00,979.58,6421.68,,
505,724 2629 1602,15/10/22,99013706168,14/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$106,077",7.69 KG,1,"5,800.00",,,"10,500.00",8.00,,"10,000.00",270.00,,900.00,200.00,500.00,874.19,285.00,"5,280.69",34617.88,,
506,724 2629 1403,14/10/22,99013706158,14/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$109,692",6.25 KG,3,"4,600.00",,,"9,900.00",8.00,,,270.00,,900.00,200.00,500.00,903.86,285.00,"3,162.03",20728.89,,
507,125 5182 8254,17/10/22,99013706765,17/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$203,406",10.70 KG,5,"5,800.00",,,"15,000.00",8.00,,"10,000.00",270.00,,800.00,200.00,500.00,"1,675.88",285.00,"6,217.00",40755.88,,
508,724 2629 1635,18/10/22,99013706734,17/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$170,482",11.07 KG,5,"4,600.00",,,"18,900.00",8.00,,,270.00,,900.00,200.00,500.00,"1,404.81",285.00,"4,872.21",31940.02,,
509,176 6831 9425,20/10/22,99013706963,18/10/22,NIVODA LLP,AIGUE MARINE DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$2,880",0.27 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,23.89,285.00,"1,369.24",8976.13,,
510,160 4952 9911,18/10/22,99013707077,18/10/22,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,3401,DONVALE,BDB STRONG ROOM TO DOOR,"$24,193",1.82 KG,1,"7,600.00","3,025.00",,"2,000.00",8.00,,"26,600.00",270.00,,,200.00,500.00,199.39,285.00,"7,323.73",48011.12,,
511,160 4952 9616,19/10/22,99013707152,18/10/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$10,858",1.12 KG,1,"4,100.00",,,500.00,8.00,,,270.00,,,200.00,500.00,89.81,285.00,"1,071.51",7024.32,,
512,724 2629 6255,18/10/22,99013707149,18/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$124,262",9.31 KG,4,"5,800.00",,,"12,750.00",8.00,,"10,000.00",270.00,,900.00,200.00,500.00,"1,024.14",285.00,"5,712.70",37449.84,,
513,724 2629 1635,18/10/22,99013707136,18/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$138,665",6.24 KG,3,"4,600.00",,,"9,900.00",8.00,,,270.00,,900.00,200.00,500.00,"1,142.80",285.00,"3,205.04",21010.84,,
514,724 2629 6351,19/10/22,99013707550,19/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$82,071",6.55 KG,3,"5,800.00",,,"9,000.00",8.00,,"10,000.00",270.00,,900.00,200.00,500.00,676.45,285.00,"4,975.11",32614.56,,
515,724 2629 6292,19/10/22,99013707554,19/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$107,023",5.92 KG,3,"4,600.00",,,"9,000.00",8.00,,,270.00,,900.00,200.00,500.00,881.61,285.00,"2,996.03",19640.64,,
516,176 6831 9510,21/10/22,99013708285,20/10/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$8,940",0.33 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,73.33,285.00,"1,378.14",9034.47,,
517,724 2629 6384,22/10/22,99013708012,20/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$180,563",8.83 KG,1,"5,800.00",,,"12,000.00",8.00,,"10,000.00",270.00,,900.00,200.00,500.00,"1,488.01",285.00,"5,661.21",37112.22,,
518,176 6831 9521,22/10/22,99013708716,21/10/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$18,890",0.77 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,155.72,285.00,"1,392.97",9131.69,,
519,724 2629 6384,22/10/22,99013708588,21/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$86,003",7.02 KG,1,"5,800.00",,,"9,750.00",8.00,,"10,000.00",270.00,,900.00,200.00,500.00,708.59,285.00,"5,115.88",33537.47,,
520,724 2629 6410,22/10/22,99013708576,21/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$270,409",12.66 KG,5,"4,600.00",,,"21,600.00",8.00,,,270.00,,900.00,200.00,500.00,"2,227.92",285.00,"5,506.37",36097.29,,
521,160 4953 0224,22/10/22,99013709022,22/10/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$9,162",0.29 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,75.80,285.00,978.98,6417.78,,
522,160 4953 0224,22/10/22,99013709058,22/10/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$8,899",0.62 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,73.33,285.00,978.54,6414.87,,
523,724 2629 6863,26/10/22,99013709177,25/10/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$157,459",10.47 KG,5,"4,600.00",,,"17,100.00",8.00,,,270.00,,900.00,200.00,500.00,"1,297.70",285.00,"4,528.93",29689.63,,
524,724 2629 6896,26/10/22,99013709176,26/10/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$102,520",6.51 KG,2,"5,800.00",,,"9,000.00",8.00,,"10,000.00",270.00,,900.00,200.00,500.00,844.54,285.00,"5,005.35",32812.89,,
525,160 4953 0320,01/11/22,99013709384,01/11/22,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,3401,DONVALE,BDB STRONG ROOM TO DOOR,"$73,389",4.00 KG,2,"8,000.00","3,025.00",,"6,000.00",8.00,,"26,600.00",270.00,,,200.00,500.00,599.66,285.00,"8,187.78",53675.44,,
526,125 5182 8280,01/11/22,99013709418,01/11/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$55,463",3.80 KG,2,"5,800.00",,,"4,500.00",8.00,,"10,000.00",270.00,,800.00,200.00,500.00,453.42,285.00,"4,106.95",26923.37,,
527,724 2629 7003,01/11/22,99013709422,01/11/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$95,077",3.88 KG,2,"4,600.00",,,"5,400.00",8.00,,,270.00,,900.00,200.00,500.00,776.94,285.00,"2,329.19",15269.13,,
528,618 2544 9966,02/11/22,99013709523,02/11/22,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,3401,DONVALE,BDB STRONG ROOM TO DOOR,"$77,171",5.26 KG,3,"8,000.00","3,025.00",,"13,050.00",8.00,,"28,000.00",270.00,,,200.00,500.00,630.70,285.00,"9,714.37",63683.07,,
529,125 5182 8291,02/11/22,99013709571,02/11/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$115,240",8.69 KG,3,"5,800.00",,,"12,000.00",8.00,,"10,000.00",270.00,,800.00,200.00,500.00,941.16,285.00,"5,544.76",36348.92,,
530,724 2629 7180,02/11/22,99013709569,02/11/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$101,305",3.97 KG,2,"4,600.00",,,"5,400.00",8.00,,,270.00,,900.00,200.00,500.00,827.60,285.00,"2,338.31",15328.91,,
531,176 5259 2105,04/11/22,99013709793,03/11/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$1,718",0.31 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,13.89,285.00,"1,367.44",8964.33,,
532,176 5259 2105,04/11/22,99013709795,03/11/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$15,138",1.00 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,123.36,285.00,"1,387.14",9093.5,,
533,160 4953 0386,04/11/22,99013709658,03/11/22,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,3401,DONVALE,BDB STRONG ROOM TO DOOR,"$83,077",4.30 KG,2,"8,000.00","3,025.00",,"7,000.00",8.00,,"26,600.00",270.00,,,200.00,500.00,678.91,285.00,"8,382.04",54948.95,,
534,160 4953 0364,04/11/22,99013709662,03/11/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$5,222",0.47 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,42.48,285.00,972.99,6378.47,,
535,125 5182 8302,03/11/22,99013709700,03/11/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$119,021",7.00 KG,3,"5,800.00",,,"9,000.00",8.00,,"10,000.00",270.00,,800.00,200.00,500.00,972.20,285.00,"5,010.33",32845.53,,
536,724 2629 7246,03/11/22,99013709699,03/11/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$161,014",8.34 KG,4,"4,600.00",,,"13,500.00",8.00,,,270.00,,900.00,200.00,500.00,"1,315.33",285.00,"3,884.10",25462.43,,
537,724 2629 7316,05/11/22,99013709882,04/11/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$283,831",13.77 KG,6,"4,600.00",,,"23,400.00",8.00,,,270.00,,900.00,200.00,500.00,"2,318.58",285.00,"5,846.68",38328.26,,
538,724 2629 7585,05/11/22,99013709877,05/11/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$45,201",3.91 KG,1,"5,800.00",,,"4,500.00",8.00,,"10,000.00",270.00,,900.00,200.00,500.00,369.28,285.00,"4,109.82",26942.1,,
539,176 5259 2116,07/11/22,99013710113,07/11/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$18,092",1.92 KG,1,"5,600.00",,,"1,500.00",8.00,,,270.00,,720.00,200.00,500.00,147.87,285.00,"1,661.56",10892.43,,
540,160 4953 0434,07/11/22,99013710151,07/11/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$7,468",0.49 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,61.27,285.00,976.37,6400.64,,
541,125 5182 8313,07/11/22,99013710208,07/11/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$272,256",16.95 KG,8,"5,800.00",,,"24,000.00",8.00,,"10,000.00",270.00,,800.00,200.00,500.00,"2,224.61",285.00,"7,935.80",52023.41,,
542,724 2629 7611,07/11/22,99013710205,07/11/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$207,989",12.04 KG,5,"4,600.00",,,"20,700.00",8.00,,,270.00,,900.00,200.00,500.00,"1,699.31",285.00,"5,249.22",34411.53,,
543,176 5259 2142,09/11/22,99013710346,09/11/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$7,415",1.00 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,60.46,285.00,"1,375.82",9019.28,,
544,618 2545 0121,09/11/22,99013710370,09/11/22,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,3401,DONVALE,BDB STRONG ROOM TO DOOR,"$69,379",4.40 KG,2,"8,000.00","3,025.00",,"10,150.00",8.00,,"28,000.00",270.00,,,200.00,500.00,566.98,285.00,"9,180.90",60185.88,,
545,724 2629 7681,09/11/22,99013710515,09/11/22,NIVODA LLP,NIVODA USA LLC ,969,NEW YORK,BDB STRONG ROOM TO DOOR,"$472,472",23.77 KG,11,"4,600.00",,,"41,400.00",8.00,,,270.00,,900.00,200.00,500.00,"3,860.21",285.00,"9,364.18",61387.39,,
546,160 4953 0670,11/11/22,99013710717,10/11/22,NIVODA LLP,NIVODA AUSTRALIA PTY LTD,3401,DONVALE,BDB STRONG ROOM TO DOOR,"$22,106",1.62 KG,1,"7,600.00","3,025.00",,"2,000.00",8.00,,"26,600.00",270.00,,,200.00,500.00,180.55,285.00,"7,320.34",47988.89,,
547,160 4953 0692,11/11/22,99013710901,10/11/22,NIVODA LLP,NIVODA HK LIMITED,3405,HONG KONG,BDB STRONG ROOM TO DOOR,"$3,694",0.58 KG,1,"4,100.00",,,,8.00,,,270.00,,,200.00,500.00,30.23,285.00,970.78,6364.01,,
548,724 2629 7946,10/11/22,99013710511,10/11/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$475,895",26.81 KG,11,"5,800.00",,,"39,000.00",8.00,,"10,000.00",275.30,,900.00,200.00,500.00,"3,887.99",285.00,"10,954.06",71810.35,,
549,724 2629 7946,10/11/22,99013710801,10/11/22,NIVODA LLP,NIVODA LIMITED,3710,LONDON,BDB STRONG ROOM TO DOOR,"$227,243",15.10 KG,6,"5,800.00",,,"21,750.00",8.00,,"10,000.00",270.00,,900.00,200.00,500.00,"1,856.19",285.00,"7,482.39",49051.58,,
550,176 5259 2175,11/11/22,99013710945,11/11/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$7,943",0.33 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,64.54,285.00,"1,376.56",9024.1,,
551,176 5259 2201,14/11/22,99013711016,11/11/22,NIVODA LLP,DIAMOND ROCKS TRADING DMCC,3210,DUBAI,BDB STRONG ROOM TO DOOR,"$9,347",0.58 KG,1,"5,600.00",,,,8.00,,,270.00,,720.00,200.00,500.00,75.98,285.00,"1,378.62",9037.6,,
