Invoice #,Invoice Date,Paid Date,Balance Amount,Shipment Create Date,Shipper Company,Shp. Address,Shp. City,Shp. State,Shp. Zip/Postal Code,Shp. Country,Pickup Date,Pickup Company,PU Address,PU City,PU State,PU Zip/Postal ,PU Country,Delivery Company,Dlv. Address,Dlv. City,Dlv. State,Dlv. Zip/Postal ,Dlv. Country,HAWB #,Item #,P.O.#,MAWB #,Shippers Ref,Pick Up Invoice Number,Commodity,,Weight (LBs),Weight (KGs),Chrg. Weight (KGs),Liability,Liability Currency,Base Charge,Weight Charge,Valuation Charge,Security Charge,Fuel Charge,Other Charges,Tax Amount,Total,Currency Code,Invoicing Entity
2319738,19-Jun-2023,30-Jun-2023,0.00,02-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,02-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013751013,990110012722 ,,724-7027-5870,1478739,,Lab Grown Diamonds,,23.08,10.47,10.47,"211,598",(USD) ,85.00,0.00,126.96,25.00,0.00,35.00,0.00,271.96,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2319738,19-Jun-2023,30-Jun-2023,0.00,05-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,05-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013751313,990110016410 ,,724-7112-9704,1532344,,Lab Grown Diamonds,,27.87,12.64,12.64,"235,416",(USD) ,85.00,0.00,141.25,25.00,0.00,35.00,0.00,286.25,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2319738,19-Jun-2023,30-Jun-2023,0.00,06-Jun-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,06-Jun-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013751447,990110018042 ,,724-7112-9726,1556303,,Lab Grown Diamonds,,10.74,4.87,4.87,"98,651",(USD) ,85.00,0.00,59.19,25.00,0.00,35.00,0.00,204.19,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2319738,19-Jun-2023,30-Jun-2023,0.00,07-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,07-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013751634,990110020035 ,,724-7112-9774,1581807,,Lab Grown Diamonds,,15.76,7.15,7.15,"98,300",(USD) ,85.00,0.00,58.98,25.00,0.00,35.00,0.00,203.98,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2319738,19-Jun-2023,30-Jun-2023,0.00,09-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,09-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013752106,990110025856 ,,724-7112-9936,1639845,,Lab Grown Diamonds,,40.23,18.25,18.25,"327,450",(USD) ,85.00,0.00,196.47,25.00,0.00,35.00,0.00,341.47,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2319738,19-Jun-2023,30-Jun-2023,0.00,12-Jun-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,12-Jun-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013752361,990110029102 ,,724-7112-9995,1686086,,Lab Grown Diamonds,,21.72,9.85,9.85,"182,964",(USD) ,85.00,0.00,109.78,25.00,0.00,35.00,0.00,254.78,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2319738,19-Jun-2023,30-Jun-2023,0.00,02-Jun-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,02-Jun-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015352012,11015352012 ,,724-7141-3985,,,Lab Grown C&P Diamonds,,1.50,0.68,0.68,"13,741",(USD) ,0.00,0.00,90.00,0.00,0.00,100.00,0.00,190.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2319738,19-Jun-2023,30-Jun-2023,0.00,07-Jun-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,07-Jun-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015356958,096979089831 11015356958 ,,724-7141-4486,,,Cut & Polished Diamonds,,0.95,0.43,0.43,"16,795",(USD) ,0.00,16.00,200.00,30.00,16.20,100.00,0.00,362.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2319738,19-Jun-2023,30-Jun-2023,0.00,09-Jun-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,09-Jun-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,11015361497,11015361497 11015361498 ,,724-7141-4652,,,Lab Grown C&P Diamonds,,1.30,0.59,0.59,"16,785",(USD) ,0.00,32.00,200.00,30.00,16.20,100.00,0.00,378.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,13-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,13-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013752629,990110031784 ,,724-7113-0231,1714122,,Lab Grown Diamonds,,10.10,4.58,4.58,"80,832",(USD) ,85.00,0.00,48.50,25.00,0.00,35.00,0.00,193.50,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,14-Jun-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,14-Jun-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013752900,990110035155 ,,724-7113-0275,1740109,,Lab Grown Diamonds,,20.59,9.34,9.34,"176,687",(USD) ,85.00,0.00,106.01,25.00,0.00,35.00,0.00,251.01,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,16-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,16-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013753434,990110041116 ,,724-7113-6170,1789623,,Lab Grown Diamonds,,31.94,14.49,14.49,"312,987",(USD) ,85.00,0.00,187.79,25.00,0.00,35.00,0.00,332.79,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,19-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,19-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013753934,990110046963 ,,724-7113-6273,1841421,,Lab Grown Diamonds,,25.60,11.61,11.61,"182,298",(USD) ,85.00,0.00,109.38,25.00,0.00,35.00,0.00,254.38,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,20-Jun-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,20-Jun-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013754156,990110049472 ,,724-7113-6494,1869275,,Lab Grown Diamonds,,13.01,5.90,5.90,"90,170",(USD) ,85.00,0.00,54.10,25.00,0.00,35.00,0.00,199.10,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,21-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,21-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013754444,990110052412 ,,724-7113-6520,1898453,,Lab Grown Diamonds,,12.74,5.78,5.78,"95,934",(USD) ,85.00,0.00,57.56,25.00,0.00,35.00,0.00,202.56,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,23-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,23-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013754893,990110057850 ,,724-7113-6763,1955900,,Lab Grown Diamonds,,25.40,11.52,11.52,"218,689",(USD) ,85.00,0.00,131.21,25.00,0.00,35.00,0.00,276.21,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,26-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,26-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013755196,990110061873 ,,724-7113-6892,2009765,,Lab Grown Diamonds,,25.11,11.39,11.39,"260,126",(USD) ,85.00,0.00,156.08,25.00,0.00,35.00,0.00,301.08,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,27-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,27-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013755419,990110064894 ,,724-7113-6951,2039119,,Lab Grown Diamonds,,11.20,5.08,5.08,"86,823",(USD) ,85.00,0.00,52.09,25.00,0.00,35.00,0.00,197.09,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,28-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,28-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013755619,990110066902 ,,724-7114-2396,2067232,,Lab Grown Diamonds,,12.92,5.86,5.86,"75,087",(USD) ,85.00,0.00,45.05,25.00,0.00,35.00,0.00,190.05,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,14-Jun-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,14-Jun-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015368175,11015368175 11015368462 ,,724-7168-2192,,,Lab Grown C&P Diamonds,,2.03,0.92,0.92,"42,126",(USD) ,0.00,32.00,200.00,30.00,16.20,100.00,0.00,378.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,16-Jun-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,16-Jun-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015373384,11015373384 11015373632 ,,724-7168-2343,,,Cut & Polished Diamonds,,2.40,1.09,1.09,"41,842",(USD) ,0.00,0.00,90.00,0.00,0.00,100.00,0.00,190.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,21-Jun-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,21-Jun-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015379591,11015379591 ,,724-7168-2962,,,Lab Grown C&P Diamonds,,1.17,0.53,0.53,"9,732",(USD) ,0.00,32.00,200.00,30.00,16.20,100.00,0.00,378.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,14-Aug-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,21-Jun-2023,BRINK'S US GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,Nivoda Limited,DMCC Business ,Dubai,Dubai,00000,AE,11015380359,11015380359 11015380360 ,,724-7168-2984,,,CUT & POLISHED ,,3.70,1.68,1.68,"107,480",(USD) ,0.00,64.00,610.00,30.00,16.20,150.00,0.00,870.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,22-Jun-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,22-Jun-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015381667,11015381667 11015381668 ,,724-7168-3135,,,Lab Grown C&P Diamonds,,1.79,0.81,0.81,"35,333",(USD) ,0.00,32.00,200.00,30.00,13.20,100.00,0.00,375.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2321355,30-Jun-2023,21-Jul-2023,0.00,28-Jun-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,28-Jun-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015389985,11015389985 11015389986 ,,724-7168-3511,,,CUT & POLISHED ,,2.60,1.18,1.18,"94,108",(USD) ,0.00,48.00,200.00,30.00,16.20,100.00,0.00,394.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2322739,28-Jul-2023,25-Aug-2023,0.00,30-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,30-Jun-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013755958,990110071150 ,,724-7114-2470,2122934,,Lab Grown Diamonds,,26.48,12.01,12.01,"230,063",(USD) ,85.00,0.00,138.04,25.00,0.00,35.00,0.00,283.04,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,03-Jul-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,03-Jul-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013756374,990110076245 ,,724-7114-2794,2182232,,Lab Grown Diamonds,,23.63,10.72,10.72,"266,262",(USD) ,85.00,0.00,159.76,25.00,0.00,35.00,0.00,304.76,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,04-Jul-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,04-Jul-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013756612,990110079034 ,,724-7114-2794,2213324,,Lab Grown Diamonds,,14.59,6.62,6.62,"153,549",(USD) ,85.00,0.00,92.13,25.00,0.00,35.00,0.00,237.13,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,05-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,05-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013756802,990110080972 ,,724-7114-2831,2238542,,Lab Grown Diamonds,,16.71,7.58,7.58,"126,914",(USD) ,85.00,0.00,76.15,25.00,0.00,35.00,0.00,221.15,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,07-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,07-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013757216,990110085776 ,,724-7114-3122,2288756,,Lab Grown Diamonds,,19.18,8.70,8.70,"263,753",(USD) ,85.00,0.00,158.25,25.00,0.00,35.00,0.00,303.25,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,10-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,10-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013757574,990110090046 ,,724-7114-3741,2346784,,Lab Grown Diamonds,,21.03,9.54,9.54,"214,259",(USD) ,85.00,0.00,128.56,25.00,0.00,35.00,0.00,273.56,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,11-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013757750,990110092205 ,,724-7114-3192,2361414,,Lab Grown Diamonds,,12.72,5.77,5.77,"99,830",(USD) ,85.00,0.00,59.90,25.00,0.00,35.00,0.00,204.90,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,12-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,12-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013758061,990110095580 ,,724-7114-3424,2394074,,Lab Grown Diamonds,,13.34,6.05,6.05,"138,125",(USD) ,85.00,0.00,82.88,25.00,0.00,35.00,0.00,227.88,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,14-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,14-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013758413,990110099894 ,,724-7114-3741,2448351,,Lab Grown Diamonds,,28.84,13.08,13.08,"294,619",(USD) ,85.00,0.00,176.77,25.00,0.00,35.00,0.00,321.77,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,17-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,17-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013758801,990110104606 ,,724-7114-3973,2501158,,Lab Grown Diamonds,,34.04,15.44,15.44,"227,775",(USD) ,85.00,0.00,136.67,25.00,0.00,35.00,0.00,281.67,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,18-Jul-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,18-Jul-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013759043,990110107141 ,,724-7114-3866,2529454,,Lab Grown Diamonds,,17.97,8.15,8.15,"130,103",(USD) ,85.00,0.00,78.06,25.00,0.00,35.00,0.00,223.06,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,19-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,19-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013759369,990110110652 ,,724-7114-3973,2562225,,Lab Grown Diamonds,,12.39,5.62,5.62,"144,066",(USD) ,85.00,0.00,86.44,25.00,0.00,35.00,0.00,231.44,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,05-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,05-Jul-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015398524,11015398524 11015398525 ,,724-7168-4071,,,CUT & POLISHED ,,3.48,1.58,1.58,"54,542",(USD) ,0.00,64.00,200.00,30.00,16.20,100.00,0.00,410.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,10-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,10-Jul-2023,BRINK'S GLOBAL ,580 FIFTH AVENUE,NEW YORK,NY,10036,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015404199,11015404199 11015404200 ,,724-7168-4373,,,CUT & POLISHED ,,2.38,1.08,1.08,"60,095",(USD) ,0.00,48.00,200.00,30.00,16.20,100.00,0.00,394.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,14-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,14-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015413043,11015413043 11015413044 ,,724-7205-0646,,,CUT & POLISHED ,,2.36,1.07,1.07,"53,943",(USD) ,0.00,48.00,200.00,30.00,16.20,100.00,0.00,394.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2323083,28-Jul-2023,25-Aug-2023,0.00,19-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,19-Jul-2023,Nivoda USA LLC,589 5th Avenue,New York City,NY,10017,US,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,11015418547,11015418547 11015418548 ,,724-7205-1033,,,CUT & POLISHED ,,2.27,1.03,1.03,"15,210",(USD) ,0.00,48.00,200.00,30.00,16.20,100.00,0.00,394.20,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324219,31-Jul-2023,25-Aug-2023,0.00,21-Jul-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,21-Jul-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013759762,990110115261 ,,724-7114-4253,2613893,,Lab Grown Diamonds,,31.99,14.51,14.51,"303,956",(USD) ,85.00,0.00,182.37,25.00,0.00,35.00,0.00,327.37,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324219,31-Jul-2023,25-Aug-2023,0.00,24-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,24-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013760142,990110119936 ,,724-7115-5593,2670319,,Lab Grown Diamonds,,32.54,14.76,14.76,"245,066",(USD) ,85.00,0.00,147.04,25.00,0.00,35.00,0.00,292.04,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324219,31-Jul-2023,25-Aug-2023,0.00,25-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,25-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013760385,990110122434 ,,724-7115-5560,2698539,,Lab Grown Diamonds,,17.39,7.89,7.89,"150,927",(USD) ,85.00,0.00,90.56,25.00,0.00,35.00,0.00,235.56,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324219,31-Jul-2023,25-Aug-2023,0.00,26-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,26-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013760520,990110123742 ,,724-7115-5593,2722959,,Lab Grown Diamonds,,11.75,5.33,5.33,"76,669",(USD) ,85.00,0.00,46.00,25.00,0.00,35.00,0.00,191.00,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324219,31-Jul-2023,25-Aug-2023,0.00,28-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,28-Jul-2023,NIVODA LLP,"JE 9010 B , Bharat ",MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013761002,990110129832 ,,724-7115-5781,2785195,,Lab Grown Diamonds,,36.60,16.60,16.60,"345,473",(USD) ,85.00,0.00,207.28,25.00,0.00,35.00,0.00,352.28,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
2324219,31-Jul-2023,25-Aug-2023,0.00,31-Jul-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,31-Jul-2023,NIVODA LLP,JE 9010 BHARAT ,MUMBAI,MH,400051,IN,NIVODA USA LLC,589 FIFTH AVENUE,NEW YORK,NY,10017,US,99013761266,990110133096 ,,724-7115-5825,2843510,,Lab Grown Diamonds,,28.00,12.70,12.70,"219,215",(USD) ,85.00,0.00,131.53,25.00,0.00,35.00,0.00,276.53,USD,"BRINK'S GLOBAL SERVICES,NEW YORK,US"
