CONBRN,CONBILLNO,CONBILLDATE,CONSHIPPER,CONCOSIGN,CONHAWBNO,CONHAWBDT,MAWB,CONMAWDT,TrackingNo,CONPRD1,CONPKGS,CONGRSWT,CONNETWT,CONSHPBILL,CONPORT,FREIGHT,OTHER,VALCHG,CONAGTFEE,CONCARRFEE,TOTAL,GST,ROUND OFF,AMOUNT DUE,CGSTAMT,SGSTAMT,IGSTAMT,UTGSTAMT,OCGSTAMT,OSGSTAMT,OIGSTAMT,OUTGSTAMT,FCGSTTAXRATE,CGST,FSGSTTAXRATE,SGST,FIGSTTAXRATE,IGST,FUTGSTTAXRATE,UTGST,ROUNDOFF,DISCOUNT,CONTOSHIP,SHIPPER,EXPRTNM,BILLTO,ServiceType,shipmentProductType,ShipmentDays,AIRLINECODE,AIRLINE,JOBNO,CIFVAL,CIFRS,GRNO,GRDT,ShipperPan,BillingPartyPanNo,IPSDDF,BLADD1,BLADD2,BLADD3,BLCITY,BLSTNAME,BLSTGSTSTATE,BLGSTNO,BLPANNO,BLCODE,BLPIN
BKC  ,2724BKCIPS000412,4/18/2023,N00691    ,W0800,IPS/K000399                   ,4/15/2023,02344721342,4/15/2023,"397053457873,7520",LAB GROWN CUT & POLISHED DIAMONDS,2,6.04,85.11,9304113,AMS,12699,0,0,0,11475,24174,4351.32,0,28525,0,0,2065.5,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,-0.32,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE902311            ,47795.71,4119990,WA 20230414057,4/15/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000413,4/18/2023,N00691    ,W0800,IPS/K000402                   ,4/15/2023,02344721342,4/15/2023,397053552360,LAB GROWN CUT & POLISHED DIAMONDS,1,1.66,18.74,9303517,AMS,15599,0,0,0,2930,18529,3335.22,0,21864,0,0,527.4,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,-0.22,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE902321            ,56269.11,4850397,WA 20230414074,4/15/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000414,4/18/2023,N00691    ,N2828,IPS/K000420                   ,4/17/2023,02344721375,4/15/2023,397053570910,LAB GROWN CUT & POLISHED DIAMONDS,1,3.28,78.67,9312334,VIC,15999,0,0,0,5717,21716,3908.88,0,25625,0,0,1029.06,0,0,0,0,0,0,0,0,0,18,2879.82,0,0,0.12,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE902510            ,69194.87,3715765,WA 20230415052,4/15/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000415,4/18/2023,N00691    ,W0800,IPS/K000468                   ,4/17/2023,02344721364,4/17/2023,"397086906477,6797",CUT & POLISHED DIAMONDS,2,5.16,94.21,9338212,AMS,12699,0,0,0,9625,22324,4018.32,0,26342,0,0,1732.5,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,-0.32,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE902709            ,49737.59,4287380,WA 20230417047,4/17/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000416,4/18/2023,N00691    ,W0800,IPS/K000474                   ,4/17/2023,02344721364,4/17/2023,397088489163,CUT & POLISHED DIAMONDS,1,1.07,8.77,9341288,AMS,15599,0,0,0,2117,17716,3188.88,0,20905,0,0,381.06,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE902737            ,55793.59,4809407,WA 20230417059,4/17/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000417,4/18/2023,N00691    ,W0800,IPS/K000477                   ,4/17/2023,02344721364,4/17/2023,397088618887,LAB GROWN CUT & POLISHED DIAMONDS,1,1.4,16.73,9343341,AMS,12699,0,0,0,2930,15629,2813.22,0,18442,0,0,527.4,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,-0.22,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE902761            ,26698.93,2301448,WA 20230417075,4/17/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000507,4/21/2023,N00691    ,N2848,IPS/K000366                   ,4/20/2023,02344721423,4/19/2023,396965331666,CUT & POLISHED COLOURED GEMSTONE,1,0.75,13.94,9265429,LON,10400,0,0,0,2930,13330,2399.4,0,15729,0,0,527.4,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.4,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE902127            ,2766.91,271987,20230412080,4/13/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000508,4/21/2023,N00691    ,N2848,IPS/K000491                   ,4/18/2023,02344721390,4/17/2023,397149517622,CUT & POLISHED COLOURED GEMSTONE,1,0.74,0.93,9357377,LON,10400,0,0,0,2930,13330,2399.4,0,15729,0,0,527.4,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.4,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE902873            ,45.82,4504,WA-GB20230417013,4/17/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000509,4/21/2023,N00691    ,W0800,IPS/K000494                   ,4/18/2023,02344721390,4/18/2023,397149571104,LAB GROWN CUT & POLISHED DIAMONDS,1,1.01,56.06,9362228,AMS,12699,0,0,0,2117,14816,2666.88,0,17483,0,0,381.06,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE902890            ,29722.07,2562042,WA 20230417038,4/18/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000510,4/21/2023,N00691    ,N2848,IPS/K000495                   ,4/18/2023,02344721390,4/18/2023,397149607212,LAB GROWN CUT & POLISHED DIAMONDS,1,1.06,11.02,9362242,LON,10400,0,0,0,2117,12517,2253.06,0,14770,0,0,381.06,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.06,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE902889            ,2012.2,197799,WA 20230417032,4/18/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000511,4/21/2023,N00691    ,N2828,IPS/K000496                   ,4/18/2023,02344721386,4/18/2023,397149711446,LAB GROWN CUT & POLISHED DIAMONDS,1,0.79,0.85,9362233,VIC,11650,0,500,0,1305,13455,2421.9,0,15877,0,0,234.9,0,0,0,0,0,0,0,0,0,18,2187,0,0,0.1,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE902887            ,508.67,27316,WA 20230417025,4/18/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000512,4/21/2023,N00691    ,W0800,IPS/K000505                   ,4/18/2023,02344721390,4/18/2023,397150960969,CUT & POLISHED LAB GROWN DIAMONDS,1,2.07,31.34,9363835,AMS,12699,0,0,0,3743,16442,2959.56,0,19402,0,0,673.74,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.44,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE902920            ,31675.8,2730454,WA20230418018,4/18/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000513,4/21/2023,N00691    ,N2828,IPS/K000537                   ,4/19/2023,02344721412,4/19/2023,397204349218,LAB GROWN CUT & POLISHED DIAMONDS,1,2.18,47.95,9391909,VIC,13899,0,3120,0,3953,20972,3774.96,0,24747,0,0,711.54,0,0,0,0,0,0,0,0,0,18,3063.42,0,0,0.04,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE903176            ,29050.34,1560003,WA-AU20230419032,4/19/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000514,4/21/2023,N00691    ,W0800,IPS/K000542                   ,4/19/2023,02344721401,4/19/2023,397205162672,"LAB GROWN ,CUT & POLISHED DIAMONDS",1,3.42,66.1,9395632,AMS,15599,0,0,0,5367,20966,3773.88,0,24740,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE903224            ,50483.6,4094220,WA 20230419036,4/19/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000515,4/21/2023,N00691    ,N2828,IPS/K000579                   ,4/20/2023,02344721434,4/20/2023,397254905404,LAB GROWN CUT & POLISHED DIAMONDS,1,2.05,42.78,9420503,VIC,13899,0,2696,0,3953,20548,3698.64,0,24247,0,0,711.54,0,0,0,0,0,0,0,0,0,18,2987.1,0,0,0.36,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE903438            ,25101.97,1347976,WA 20230420035,4/20/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000516,4/21/2023,N00691    ,W0800,IPS/K000586                   ,4/20/2023,02344721423,4/20/2023,397256285184,LAB GROWN CUT & POLISHED DIAMONDS,1,3.04,43.47,9423703,AMS,15599,0,0,0,5367,20966,3773.88,0,24740,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE903493            ,52205.29,4500096,20230420048,4/20/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000641,4/27/2023,N00691    ,W0800,IPS/K000602                   ,4/21/2023,02344721445,4/20/2023,397303194760,LAB GROWN CUT & POLISHED DIAMONDS,1,0.9,5.97,9438144,AMS,10400,0,500,0,2117,13017,2343.06,0,15360,0,0,381.06,0,0,0,0,0,0,0,0,0,18,1962,0,0,-0.06,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE903641            ,2049.59,176675,WA 20230420076,4/20/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000642,4/27/2023,N00691    ,N2848,IPS/K000603                   ,4/21/2023,02344721445,4/21/2023,397303106396,LAB GROWN CUT & POLISHED DIAMONDS,1,0.77,3.07,9438528,LON,10400,0,0,0,1305,11705,2106.9,0,13812,0,0,234.9,0,0,0,0,0,0,0,0,0,18,1872,0,0,0.1,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE903644            ,3270.41,321481,WA 20230420072,4/21/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000643,4/27/2023,N00691    ,N2673,IPS/K000604                   ,4/21/2023,02344721445,4/21/2023,397303374855,LAB GROWN CUT & POLISHED DIAMONDS,1,0.77,2.01,9438339,NYC,9850,0,500,0,2770,13120,2361.6,0,15482,0,0,498.6,0,0,0,0,0,0,0,0,0,18,1863,0,0,0.4,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE903642            ,365.62,29652,WA 20230420081,4/21/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000644,4/27/2023,N00691    ,W0800,IPS/K000631                   ,4/21/2023,02344721445,4/21/2023,397306356660,LAB GROWN CUT & POLISHED DIAMONDS,1,2.76,38.06,9455331,AMS,12699,0,0,0,4555,17254,3105.72,0,20360,0,0,819.9,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.28,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE903798            ,36699.8,3249767,WA 20230421045,4/21/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000645,4/27/2023,N00691    ,N2848,IPS/K000646                   ,4/24/2023,02344928520,4/24/2023,397379679150,LAB GROWN  CUT & POLISHED DIAMONDS,1,0.92,8.01,9480801,LON,10400,0,0,0,2930,13330,2399.4,0,15729,0,0,527.4,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.4,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE903984            ,1331.67,133966,WA 20230422030,4/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000646,4/27/2023,N00691    ,N2673,IPS/K000649                   ,4/24/2023,02344928520,4/24/2023,397379706158,LAB GROWN CUT & POLISHED DIAMONDS,1,0.86,8.43,9492349,NYC,9850,0,500,0,2770,13120,2361.6,0,15482,0,0,498.6,0,0,0,0,0,0,0,0,0,18,1863,0,0,0.4,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE903991            ,2020.86,164498,WA 20230422103,4/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000647,4/27/2023,N00691    ,W0800,IPS/K000650                   ,4/24/2023,02344928520,4/24/2023,397379772733,LAB GROWN CUT & POLISHED DIAMONDS,1,0.84,5.42,9492355,AMS,10400,0,500,0,2930,13830,2489.4,0,16319,0,0,527.4,0,0,0,0,0,0,0,0,0,18,1962,0,0,-0.4,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE903986            ,861.02,76243,WA 20230422032,4/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000648,4/27/2023,N00691    ,W0800,IPS/K000658                   ,4/24/2023,02344928520,4/24/2023,397380307731,LAB GROWN CUT & POLISHED DIAMONDS,1,2.88,35.59,9495373,AMS,15599,0,0,0,4555,20154,3627.72,0,23782,0,0,819.9,0,0,0,0,0,0,0,0,0,18,2807.82,0,0,0.28,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE904057            ,61490.12,5444950,WA 20230424015,4/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000649,4/27/2023,N00691    ,W0800,IPS/K000671                   ,4/24/2023,02344928520,4/24/2023,397381622140,LAB GROWN CUT & POLISHED DIAMONDS,1,3.33,52.83,9500176,AMS,12699,0,0,0,5367,18066,3251.88,0,21318,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE904122            ,44123.09,3907100,20230424045,4/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000650,4/27/2023,N00691    ,N2828,IPS/K000689                   ,4/25/2023,02344928542,4/24/2023,397441780785,LAB GROWN CUT & POLISHED DIAMONDS,1,0.77,1.3,9516579,VIC,11650,0,500,0,3070,15220,2739.6,0,17960,0,0,552.6,0,0,0,0,0,0,0,0,0,18,2187,0,0,0.4,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE904289            ,523.58,28116,WA 20230424128,4/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000651,4/27/2023,N00691    ,N2848,IPS/K000692                   ,4/25/2023,02344928531,4/24/2023,397395925291,LAB GROWN CUT & POLISHED DIAMONDS,1,0.87,8.47,9517104,LON,10400,0,0,0,2930,13330,2399.4,0,15729,0,0,527.4,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.4,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE904296            ,2538.31,255354,WA-20230424133,4/24/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000652,4/27/2023,N00691    ,W0800,IPS/K000694                   ,4/25/2023,02344928531,4/25/2023,397442284990,LAB GROWN CUT & POLISHED DIAMONDS,1,0.86,72.48,9523044,AMS,10400,0,1519,0,2930,14849,2672.82,0,17522,0,0,527.4,0,0,0,0,0,0,0,0,0,18,2145.42,0,0,0.18,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE904299            ,8579.04,698334,20230424136,4/25/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000653,4/27/2023,N00691    ,W0800,IPS/K000707                   ,4/25/2023,02344928531,4/25/2023,397443591849,CUT & POLISHED DIAMONDS,1,3.02,48.8,9528328,AMS,12699,0,0,0,5367,18066,3251.88,0,21318,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE904372            ,47425.59,4199536,20230425030,4/25/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000654,4/27/2023,N00691    ,W0800,IPS/K000751                   ,4/26/2023,02344928564,4/26/2023,397497139670,LAB GROWN CUT & POLISHED DIAMONDS,1,2.51,54.12,9556271,AMS,12699,0,0,0,4555,17254,3105.72,0,20360,0,0,819.9,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.28,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE904739            ,30564.21,2706461,IN20230426026,4/26/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000655,4/27/2023,N00691    ,N2828,IPS/K000753                   ,4/26/2023,02344928553,4/26/2023,397497238644,LAB GROWN CUT & POLISHED DIAMONDS,1,1.14,11.5,9557421,VIC,11650,0,0,0,3070,14720,2649.6,0,17370,0,0,552.6,0,0,0,0,0,0,0,0,0,18,2097,0,0,0.4,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE904760            ,9516.56,511039,20230426022,4/26/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000771,4/28/2023,N00691    ,N2673,IPS/K000796                   ,4/27/2023,02344928575,4/27/2023,397550074104,LAB GROWN CUT & POLISHED DIAMONDS,1,0.96,6.12,9583355,NYC,9850,0,669,0,2770,13289,2392.02,0,15681,0,0,498.6,0,0,0,0,0,0,0,0,0,18,1893.42,0,0,-0.02,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE905006            ,4109.86,334543,WA 20230427030,4/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000772,4/28/2023,N00691    ,N2828,IPS/K000797                   ,4/27/2023,02344928586,4/27/2023,397549934237,LAB GROWN CUT & POLISHED DIAMONDS,1,1.67,26.64,9583646,VIC,11650,0,1906,0,3070,16626,2992.68,0,19619,0,0,552.6,0,0,0,0,0,0,0,0,0,18,2440.08,0,0,0.32,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE905013            ,17745.52,952934,WA 20230427043,4/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000773,4/28/2023,N00691    ,N2828,IPS/K000802                   ,4/27/2023,02344928586,4/27/2023,397549788595,LAB GROWN CUT & POLISHED DIAMONDS,1,0.82,16.79,9586693,VIC,11650,0,809,0,3070,15529,2795.22,0,18324,0,0,552.6,0,0,0,0,0,0,0,0,0,18,2242.62,0,0,-0.22,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE905025            ,7534.42,404598,WA 20230427019,4/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000774,4/28/2023,N00691    ,W0800,IPS/K000805                   ,4/27/2023,02344928575,4/27/2023,397550659475,LAB GROWN CUT & POLISHED DIAMONDS,1,0.9,4.68,9588064,AMS,10400,0,500,0,2930,13830,2489.4,0,16319,0,0,527.4,0,0,0,0,0,0,0,0,0,18,1962,0,0,-0.4,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE905056            ,1195.85,105893,WA-20230427024,4/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS000775,4/28/2023,N00691    ,W0800,IPS/K000807                   ,4/27/2023,02344928575,4/27/2023,397550526849,LAB GROWN CUT & POLISHED DIAMONDS,1,3.42,84.5,9588068,AMS,12699,0,0,0,5367,18066,3251.88,0,21318,0,0,966.06,0,0,0,0,0,0,0,0,0,18,2285.82,0,0,0.12,0,N00691,NIVODA LLP,WORLD D CENTRE ,NIVODA LLP,FEDEX,,,FE,FEDEX,KE905064            ,44204.13,3914276,WA-20230427048,4/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
